"U:0","U:1","U:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.057563,0.29834,-0.00067102,-0.0017999,1,0.668,0.95,0,-0.332
-0.060327,0.28808,-0.00073559,-0.0016343,1,0.67,0.95,0,-0.33
-0.063092,0.27782,-0.00080016,-0.0014686,1,0.672,0.95,0,-0.328
-0.065456,0.26874,-0.00088709,-0.0013236,1,0.674,0.95,0,-0.326
-0.067017,0.26206,-0.0010187,-0.0012198,1,0.676,0.95,0,-0.324
-0.068578,0.25537,-0.0011504,-0.0011161,1,0.678,0.95,0,-0.322
-0.070138,0.24868,-0.001282,-0.0010123,1,0.68,0.95,0,-0.32
-0.070451,0.24744,-0.0014231,-0.00099543,1,0.682,0.95,0,-0.318
-0.070764,0.24621,-0.0015642,-0.00097852,1,0.684,0.95,0,-0.316
-0.071077,0.24497,-0.0017053,-0.00096161,1,0.686,0.95,0,-0.314
-0.070549,0.24767,-0.0018024,-0.001006,1,0.688,0.95,0,-0.312
-0.069601,0.25233,-0.0018775,-0.0010812,1,0.69,0.95,0,-0.31
-0.068654,0.257,-0.0019526,-0.0011563,1,0.692,0.95,0,-0.308
-0.067287,0.26321,-0.001989,-0.0012567,1,0.694,0.95,0,-0.306
-0.065085,0.27251,-0.0019483,-0.0014078,1,0.696,0.95,0,-0.304
-0.062882,0.28181,-0.0019075,-0.0015589,1,0.698,0.95,0,-0.302
-0.06068,0.29112,-0.0018667,-0.0017099,1,0.7,0.95,0,-0.3
-0.057283,0.30285,-0.0017117,-0.0019024,1,0.702,0.95,0,-0.298
-0.053887,0.31459,-0.0015567,-0.0020948,1,0.704,0.95,0,-0.296
-0.050491,0.32632,-0.0014017,-0.0022872,1,0.706,0.95,0,-0.294
-0.046394,0.33834,-0.0012053,-0.0024766,1,0.708,0.95,0,-0.292
-0.041948,0.35049,-0.00098834,-0.0026644,1,0.71,0.95,0,-0.29
-0.037502,0.36265,-0.00077134,-0.0028523,1,0.712,0.95,0,-0.288
-0.03277,0.37461,-0.00055885,-0.0030229,1,0.714,0.95,0,-0.286
-0.027467,0.38617,-0.00035538,-0.0031593,1,0.716,0.95,0,-0.284
-0.022163,0.39773,-0.00015191,-0.0032957,1,0.718,0.95,0,-0.282
-0.01686,0.40929,5.1558e-05,-0.0034321,1,0.72,0.95,0,-0.28
-0.010888,0.42034,0.00017655,-0.0034808,1,0.722,0.95,0,-0.278
-0.0049155,0.43139,0.00030154,-0.0035296,1,0.724,0.95,0,-0.276
0.0010568,0.44244,0.00042653,-0.0035783,1,0.726,0.95,0,-0.274
0.0073472,0.45366,0.00047756,-0.003557,1,0.728,0.95,0,-0.272
0.013797,0.46496,0.00049161,-0.0035006,1,0.73,0.95,0,-0.27
0.020246,0.47625,0.00050567,-0.0034442,1,0.732,0.95,0,-0.268
0.026753,0.48783,0.00048792,-0.0033548,1,0.734,0.95,0,-0.266
0.033375,0.49998,0.00040655,-0.0031993,1,0.736,0.95,0,-0.264
0.039997,0.51212,0.00032518,-0.0030438,1,0.738,0.95,0,-0.262
0.046619,0.52427,0.00024381,-0.0028883,1,0.74,0.95,0,-0.26
0.052819,0.53669,0.00013148,-0.0026722,1,0.742,0.95,0,-0.258
0.05902,0.54912,1.9138e-05,-0.0024561,1,0.744,0.95,0,-0.256
0.06522,0.56155,-9.3201e-05,-0.00224,1,0.746,0.95,0,-0.254
0.070483,0.57263,-0.00017858,-0.002033,1,0.748,0.95,0,-0.252
0.075277,0.58303,-0.00025049,-0.0018304,1,0.75,0.95,0,-0.25
0.080071,0.59343,-0.00032239,-0.0016279,1,0.752,0.95,0,-0.248
0.084021,0.60206,-0.00037489,-0.0014588,1,0.754,0.95,0,-0.246
0.086283,0.60716,-0.00038858,-0.0013566,1,0.756,0.95,0,-0.244
0.088545,0.61226,-0.00040226,-0.0012545,1,0.758,0.95,0,-0.242
0.090807,0.61735,-0.00041594,-0.0011523,1,0.76,0.95,0,-0.24
0.089893,0.61512,-0.00042394,-0.0012014,1,0.762,0.95,0,-0.238
0.088979,0.61288,-0.00043195,-0.0012506,1,0.764,0.95,0,-0.236
0.088064,0.61065,-0.00043995,-0.0012997,1,0.766,0.95,0,-0.234
0.085235,0.60412,-0.0004891,-0.0014347,1,0.768,0.95,0,-0.232
0.081449,0.59543,-0.00055882,-0.0016126,1,0.77,0.95,0,-0.23
0.077663,0.58674,-0.00062854,-0.0017905,1,0.772,0.95,0,-0.228
0.073263,0.57692,-0.00072089,-0.0019852,1,0.774,0.95,0,-0.226
0.067636,0.56483,-0.0008585,-0.0022135,1,0.776,0.95,0,-0.224
0.062009,0.55274,-0.00099611,-0.0024418,1,0.778,0.95,0,-0.222
0.056382,0.54065,-0.0011337,-0.0026702,1,0.78,0.95,0,-0.22
0.05002,0.52808,-0.0012745,-0.0028662,1,0.782,0.95,0,-0.218
0.043659,0.51551,-0.0014154,-0.0030622,1,0.784,0.95,0,-0.216
0.037297,0.50294,-0.0015562,-0.0032583,1,0.786,0.95,0,-0.214
0.030945,0.49095,-0.0016477,-0.0033973,1,0.788,0.95,0,-0.212
0.024599,0.47925,-0.0017144,-0.0035079,1,0.79,0.95,0,-0.21
0.018252,0.46755,-0.0017812,-0.0036185,1,0.792,0.95,0,-0.208
0.012038,0.4561,-0.001811,-0.0036945,1,0.794,0.95,0,-0.206
0.006089,0.44514,-0.001767,-0.0037012,1,0.796,0.95,0,-0.204
0.00014012,0.43418,-0.0017229,-0.003708,1,0.798,0.95,0,-0.202
-0.0058088,0.42322,-0.0016788,-0.0037147,1,0.8,0.95,0,-0.2
-0.011172,0.41223,-0.0015401,-0.0036246,1,0.802,0.95,0,-0.198
-0.016536,0.40125,-0.0014015,-0.0035344,1,0.804,0.95,0,-0.196
-0.021899,0.39027,-0.0012629,-0.0034443,1,0.806,0.95,0,-0.194
-0.026783,0.3789,-0.0010992,-0.0033064,1,0.808,0.95,0,-0.192
-0.031426,0.36735,-0.00092296,-0.0031445,1,0.81,0.95,0,-0.19
-0.03607,0.35579,-0.00074673,-0.0029827,1,0.812,0.95,0,-0.188
-0.040429,0.34411,-0.00058216,-0.0028098,1,0.814,0.95,0,-0.186
-0.044219,0.33218,-0.00044089,-0.0026148,1,0.816,0.95,0,-0.184
-0.048008,0.32024,-0.00029963,-0.0024197,1,0.818,0.95,0,-0.182
-0.051798,0.30831,-0.00015837,-0.0022247,1,0.82,0.95,0,-0.18
-0.054617,0.29716,-0.00011029,-0.0020398,1,0.822,0.95,0,-0.178
-0.057436,0.286,-6.2208e-05,-0.0018548,1,0.824,0.95,0,-0.176
-0.060256,0.27485,-1.4128e-05,-0.0016699,1,0.826,0.95,0,-0.174
-0.062388,0.26547,-3.8924e-05,-0.0015177,1,0.828,0.95,0,-0.172
-0.064178,0.25698,-0.00010016,-0.0013819,1,0.83,0.95,0,-0.17
-0.065967,0.24849,-0.00016139,-0.001246,1,0.832,0.95,0,-0.168
-0.067411,0.24153,-0.00024623,-0.0011356,1,0.834,0.95,0,-0.166
-0.068165,0.23764,-0.00037827,-0.0010761,1,0.836,0.95,0,-0.164
-0.068919,0.23375,-0.00051032,-0.0010165,1,0.838,0.95,0,-0.162
-0.069673,0.22987,-0.00064237,-0.00095694,1,0.84,0.95,0,-0.16
-0.069391,0.23164,-0.00076759,-0.00098557,1,0.842,0.95,0,-0.158
-0.069109,0.23341,-0.00089281,-0.0010142,1,0.844,0.95,0,-0.156
-0.068827,0.23517,-0.001018,-0.0010428,1,0.846,0.95,0,-0.154
-0.067834,0.24044,-0.0010868,-0.0011272,1,0.848,0.95,0,-0.152
-0.066486,0.24746,-0.0011273,-0.0012394,1,0.85,0.95,0,-0.15
-0.065137,0.25447,-0.0011677,-0.0013515,1,0.852,0.95,0,-0.148
-0.063422,0.26268,-0.0011669,-0.0014844,1,0.854,0.95,0,-0.146
-0.060974,0.27328,-0.0010836,-0.0016587,1,0.856,0.95,0,-0.144
-0.058525,0.28387,-0.0010002,-0.0018329,1,0.858,0.95,0,-0.142
-0.056077,0.29447,-0.00091679,-0.0020072,1,0.86,0.95,0,-0.14
-0.052552,0.30657,-0.00072693,-0.0022072,1,0.862,0.95,0,-0.138
-0.049028,0.31867,-0.00053706,-0.0024073,1,0.864,0.95,0,-0.136
-0.045503,0.33077,-0.0003472,-0.0026074,1,0.866,0.95,0,-0.134
-0.041332,0.34283,-0.00012794,-0.0027948,1,0.868,0.95,0,-0.132
-0.036838,0.35487,0.00010603,-0.0029759,1,0.87,0.95,0,-0.13
-0.032344,0.36691,0.00034,-0.003157,1,0.872,0.95,0,-0.128
-0.027578,0.37873,0.00056334,-0.0033173,1,0.874,0.95,0,-0.126
-0.022267,0.39012,0.00076543,-0.003436,1,0.876,0.95,0,-0.124
-0.016956,0.40151,0.00096753,-0.0035547,1,0.878,0.95,0,-0.122
-0.011645,0.4129,0.0011696,-0.0036733,1,0.88,0.95,0,-0.12
-0.0056726,0.42399,0.0012774,-0.0036989,1,0.882,0.95,0,-0.118
0.00029996,0.43508,0.0013852,-0.0037244,1,0.884,0.95,0,-0.116
0.0062725,0.44617,0.001493,-0.00375,1,0.886,0.95,0,-0.114
0.012563,0.45759,0.0015198,-0.0037047,1,0.888,0.95,0,-0.112
0.019011,0.46919,0.001506,-0.0036241,1,0.89,0.95,0,-0.11
0.02546,0.48078,0.0014922,-0.0035434,1,0.892,0.95,0,-0.108
0.031954,0.49269,0.001447,-0.0034309,1,0.894,0.95,0,-0.106
0.038539,0.50523,0.0013388,-0.0032547,1,0.896,0.95,0,-0.104
0.045125,0.51777,0.0012307,-0.0030786,1,0.898,0.95,0,-0.102
0.05171,0.5303,0.0011226,-0.0029024,1,0.9,0.95,0,-0.1
0.057756,0.54286,0.00099297,-0.0026769,1,0.902,0.95,0,-0.098
0.063802,0.55542,0.00086337,-0.0024515,1,0.904,0.95,0,-0.096
0.069847,0.56798,0.00073376,-0.002226,1,0.906,0.95,0,-0.094
0.074819,0.57876,0.00063421,-0.0020213,1,0.908,0.95,0,-0.092
0.079254,0.58866,0.00054969,-0.0018271,1,0.91,0.95,0,-0.09
0.083688,0.59855,0.00046518,-0.0016329,1,0.912,0.95,0,-0.088
0.08721,0.60645,0.00039612,-0.0014778,1,0.914,0.95,0,-0.086
0.088907,0.61035,0.00035799,-0.001401,1,0.916,0.95,0,-0.084
0.090603,0.61425,0.00031987,-0.0013242,1,0.918,0.95,0,-0.082
0.0923,0.61816,0.00028174,-0.0012474,1,0.92,0.95,0,-0.08
0.09075,0.61449,0.00022589,-0.0013273,1,0.922,0.95,0,-0.078
0.089199,0.61081,0.00017005,-0.0014072,1,0.924,0.95,0,-0.076
0.087648,0.60714,0.0001142,-0.0014871,1,0.926,0.95,0,-0.074
0.084255,0.59942,7.748e-06,-0.0016463,1,0.928,0.95,0,-0.072
0.079941,0.58967,-0.00012402,-0.0018452,1,0.93,0.95,0,-0.07
0.075627,0.57992,-0.00025578,-0.002044,1,0.932,0.95,0,-0.068
0.070764,0.56925,-0.00040838,-0.0022541,1,0.934,0.95,0,-0.066
0.064805,0.55674,-0.00060265,-0.0024864,1,0.936,0.95,0,-0.064
0.058845,0.54423,-0.00079692,-0.0027188,1,0.938,0.95,0,-0.062
0.052886,0.53172,-0.00099119,-0.0029512,1,0.94,0.95,0,-0.06
0.046359,0.51921,-0.0011707,-0.003136,1,0.942,0.95,0,-0.058
0.039832,0.5067,-0.0013502,-0.0033207,1,0.944,0.95,0,-0.056
0.033305,0.49419,-0.0015298,-0.0035055,1,0.946,0.95,0,-0.054
0.026854,0.48234,-0.0016472,-0.0036269,1,0.948,0.95,0,-0.052
0.020441,0.47083,-0.0017336,-0.0037167,1,0.95,0.95,0,-0.05
0.014027,0.45932,-0.00182,-0.0038065,1,0.952,0.95,0,-0.048
0.0077643,0.44802,-0.0018656,-0.0038607,1,0.954,0.95,0,-0.046
0.0018017,0.43711,-0.0018296,-0.0038436,1,0.956,0.95,0,-0.044
-0.0041608,0.42621,-0.0017935,-0.0038265,1,0.958,0.95,0,-0.042
-0.010123,0.4153,-0.0017575,-0.0038094,1,0.96,0.95,0,-0.04
-0.01546,0.40416,-0.0016261,-0.003697,1,0.962,0.95,0,-0.038
-0.020797,0.39302,-0.0014947,-0.0035847,1,0.964,0.95,0,-0.036
-0.026134,0.38188,-0.0013633,-0.0034724,1,0.966,0.95,0,-0.034
-0.030958,0.37029,-0.0012102,-0.0033158,1,0.968,0.95,0,-0.032
-0.035526,0.35846,-0.0010463,-0.0031371,1,0.97,0.95,0,-0.03
-0.040093,0.34664,-0.00088238,-0.0029584,1,0.972,0.95,0,-0.028
-0.044354,0.33473,-0.00073158,-0.0027716,1,0.974,0.95,0,-0.026
-0.048002,0.32267,-0.00060704,-0.0025687,1,0.976,0.95,0,-0.024
-0.051651,0.31061,-0.00048249,-0.0023658,1,0.978,0.95,0,-0.022
-0.055299,0.29854,-0.00035794,-0.0021629,1,0.98,0.95,0,-0.02
-0.057911,0.28769,-0.0003267,-0.0019812,1,0.982,0.95,0,-0.018
-0.060523,0.27684,-0.00029546,-0.0017995,1,0.984,0.95,0,-0.016
-0.063135,0.26599,-0.00026423,-0.0016178,1,0.986,0.95,0,-0.014
-0.065025,0.25733,-0.00030068,-0.0014757,1,0.988,0.95,0,-0.012
-0.066553,0.24977,-0.00037097,-0.0013533,1,0.99,0.95,0,-0.01
-0.068081,0.24221,-0.00044127,-0.001231,1,0.992,0.95,0,-0.008
-0.069251,0.23637,-0.00052971,-0.0011365,1,0.994,0.95,0,-0.006
-0.069702,0.23394,-0.00065442,-0.0010977,1,0.996,0.95,0,-0.004
-0.070153,0.23152,-0.00077914,-0.0010589,1,0.998,0.95,0,-0.002
-0.070604,0.2291,-0.00090385,-0.00102,1,1,0.95,0,0
-0.069982,0.23249,-0.0010028,-0.0010721,1,1.002,0.95,0,0.002
-0.06936,0.23588,-0.0011018,-0.0011242,1,1.004,0.95,0,0.004
-0.068738,0.23927,-0.0012008,-0.0011762,1,1.006,0.95,0,0.006
-0.067383,0.24595,-0.0012356,-0.0012822,1,1.008,0.95,0,0.008
-0.065662,0.25428,-0.0012383,-0.0014151,1,1.01,0.95,0,0.01
-0.063941,0.26262,-0.001241,-0.001548,1,1.012,0.95,0,0.012
-0.061849,0.27194,-0.0012033,-0.0016988,1,1.014,0.95,0,0.014
-0.059015,0.28327,-0.0010851,-0.0018854,1,1.016,0.95,0,0.016
-0.056181,0.2946,-0.00096676,-0.002072,1,1.018,0.95,0,0.018
-0.053346,0.30592,-0.00084847,-0.0022586,1,1.02,0.95,0,0.02
-0.049454,0.3182,-0.00064085,-0.0024584,1,1.022,0.95,0,0.022
-0.045561,0.33048,-0.00043322,-0.0026583,1,1.024,0.95,0,0.024
-0.041668,0.34275,-0.00022559,-0.0028581,1,1.026,0.95,0,0.026
-0.037157,0.35479,-5.3384e-06,-0.0030359,1,1.028,0.95,0,0.028
-0.032336,0.36671,0.00022123,-0.0032027,1,1.03,0.95,0,0.03
-0.027515,0.37862,0.0004478,-0.0033695,1,1.032,0.95,0,0.032
-0.022438,0.39033,0.00065528,-0.0035115,1,1.034,0.95,0,0.034
-0.016849,0.40162,0.0008246,-0.003604,1,1.036,0.95,0,0.036
-0.011259,0.4129,0.00099392,-0.0036964,1,1.038,0.95,0,0.038
-0.0056698,0.42419,0.0011632,-0.0037888,1,1.04,0.95,0,0.04
0.0005262,0.43542,0.0012232,-0.0037803,1,1.042,0.95,0,0.042
0.0067222,0.44664,0.0012831,-0.0037718,1,1.044,0.95,0,0.044
0.012918,0.45787,0.001343,-0.0037633,1,1.046,0.95,0,0.046
0.01937,0.46959,0.001325,-0.0036834,1,1.048,0.95,0,0.048
0.025951,0.48156,0.0012681,-0.0035678,1,1.05,0.95,0,0.05
0.032531,0.49352,0.0012111,-0.0034522,1,1.052,0.95,0,0.052
0.039094,0.50576,0.0011302,-0.0033082,1,1.054,0.95,0,0.054
0.045624,0.51856,0.0010012,-0.0031073,1,1.056,0.95,0,0.056
0.052153,0.53135,0.00087218,-0.0029064,1,1.058,0.95,0,0.058
0.058682,0.54414,0.00074318,-0.0027055,1,1.06,0.95,0,0.06
0.064342,0.55624,0.00061926,-0.0024781,1,1.062,0.95,0,0.062
0.070001,0.56833,0.00049534,-0.0022506,1,1.064,0.95,0,0.064
0.075661,0.58042,0.00037142,-0.0020232,1,1.066,0.95,0,0.066
0.079972,0.58997,0.00028523,-0.0018363,1,1.068,0.95,0,0.068
0.083608,0.59824,0.00021791,-0.0016698,1,1.07,0.95,0,0.07
0.087245,0.60651,0.00015058,-0.0015033,1,1.072,0.95,0,0.072
0.089876,0.61251,9.4446e-05,-0.0013828,1,1.074,0.95,0,0.074
0.090497,0.61395,6.0681e-05,-0.0013542,1,1.076,0.95,0,0.076
0.091118,0.61539,2.6915e-05,-0.0013256,1,1.078,0.95,0,0.078
0.091739,0.61683,-6.8505e-06,-0.0012971,1,1.08,0.95,0,0.08
0.089167,0.61087,-7.8864e-05,-0.001421,1,1.082,0.95,0,0.082
0.086596,0.60491,-0.00015088,-0.0015449,1,1.084,0.95,0,0.084
0.084025,0.59895,-0.00022289,-0.0016688,1,1.086,0.95,0,0.086
0.07984,0.58963,-0.00034708,-0.001855,1,1.088,0.95,0,0.088
0.074849,0.57862,-0.00049736,-0.0020725,1,1.09,0.95,0,0.09
0.069858,0.56761,-0.00064765,-0.0022899,1,1.092,0.95,0,0.092
0.064452,0.55605,-0.0008114,-0.0025089,1,1.094,0.95,0,0.094
0.058217,0.54336,-0.0010021,-0.0027311,1,1.096,0.95,0,0.096
0.051982,0.53068,-0.0011928,-0.0029532,1,1.098,0.95,0,0.098
0.045746,0.51799,-0.0013836,-0.0031753,1,1.1,0.95,0,0.1
0.039226,0.50584,-0.0015309,-0.003331,1,1.102,0.95,0,0.102
0.032706,0.49368,-0.0016782,-0.0034867,1,1.104,0.95,0,0.104
0.026186,0.48152,-0.0018255,-0.0036424,1,1.106,0.95,0,0.106
0.019839,0.47001,-0.0019013,-0.0037306,1,1.108,0.95,0,0.108
0.013578,0.45882,-0.0019412,-0.003785,1,1.11,0.95,0,0.11
0.0073176,0.44764,-0.0019812,-0.0038395,1,1.112,0.95,0,0.112
0.0012304,0.43656,-0.0019824,-0.0038589,1,1.114,0.95,0,0.114
-0.0045101,0.42569,-0.0019062,-0.0038083,1,1.116,0.95,0,0.116
-0.010251,0.41483,-0.0018299,-0.0037578,1,1.118,0.95,0,0.118
-0.015991,0.40396,-0.0017537,-0.0037072,1,1.12,0.95,0,0.12
-0.021057,0.39264,-0.0016004,-0.0035693,1,1.122,0.95,0,0.122
-0.026123,0.38132,-0.0014471,-0.0034315,1,1.124,0.95,0,0.124
-0.031189,0.37,-0.0012938,-0.0032936,1,1.126,0.95,0,0.126
-0.035708,0.35826,-0.0011342,-0.0031204,1,1.128,0.95,0,0.128
-0.039954,0.3463,-0.00097152,-0.0029296,1,1.13,0.95,0,0.13
-0.044199,0.33434,-0.00080883,-0.0027387,1,1.132,0.95,0,0.132
-0.048124,0.32243,-0.00066665,-0.0025448,1,1.134,0.95,0,0.134
-0.051405,0.31062,-0.00056551,-0.0023447,1,1.136,0.95,0,0.136
-0.054687,0.2988,-0.00046438,-0.0021445,1,1.138,0.95,0,0.138
-0.057968,0.28698,-0.00036324,-0.0019444,1,1.14,0.95,0,0.14
-0.060192,0.27701,-0.00036654,-0.0017782,1,1.142,0.95,0,0.142
-0.062415,0.26703,-0.00036984,-0.0016119,1,1.144,0.95,0,0.144
-0.064639,0.25706,-0.00037313,-0.0014457,1,1.146,0.95,0,0.146
-0.066145,0.24969,-0.00044025,-0.0013243,1,1.148,0.95,0,0.148
-0.067291,0.24362,-0.00053927,-0.0012253,1,1.15,0.95,0,0.15
-0.068438,0.23756,-0.00063829,-0.0011264,1,1.152,0.95,0,0.152
-0.069233,0.2333,-0.00074938,-0.001056,1,1.154,0.95,0,0.154
-0.069324,0.23265,-0.00088462,-0.0010429,1,1.156,0.95,0,0.156
-0.069416,0.23201,-0.0010198,-0.0010297,1,1.158,0.95,0,0.158
-0.069508,0.23137,-0.0011551,-0.0010165,1,1.16,0.95,0,0.16
-0.068551,0.23631,-0.0012448,-0.0010906,1,1.162,0.95,0,0.162
-0.067595,0.24126,-0.0013346,-0.0011648,1,1.164,0.95,0,0.164
-0.066639,0.2462,-0.0014244,-0.0012389,1,1.166,0.95,0,0.166
-0.064972,0.25403,-0.0014417,-0.0013611,1,1.168,0.95,0,0.168
-0.06295,0.26331,-0.0014229,-0.0015074,1,1.17,0.95,0,0.17
-0.060927,0.27259,-0.001404,-0.0016537,1,1.172,0.95,0,0.172
-0.058552,0.28264,-0.0013445,-0.001814,1,1.174,0.95,0,0.174
-0.05547,0.29423,-0.0012037,-0.0020022,1,1.176,0.95,0,0.176
-0.052387,0.30583,-0.0010629,-0.0021903,1,1.178,0.95,0,0.178
-0.049305,0.31743,-0.00092204,-0.0023785,1,1.18,0.95,0,0.18
-0.045235,0.32954,-0.00069923,-0.0025672,1,1.182,0.95,0,0.182
-0.041165,0.34165,-0.00047642,-0.0027559,1,1.184,0.95,0,0.184
-0.037096,0.35376,-0.00025361,-0.0029446,1,1.186,0.95,0,0.186
-0.032454,0.36556,-2.3727e-05,-0.0031044,1,1.188,0.95,0,0.188
-0.027527,0.3772,0.00020969,-0.0032498,1,1.19,0.95,0,0.19
-0.0226,0.38884,0.0004431,-0.0033951,1,1.192,0.95,0,0.192
-0.017436,0.40033,0.00065646,-0.0035137,1,1.194,0.95,0,0.194
-0.011797,0.4115,0.0008297,-0.0035789,1,1.196,0.95,0,0.196
-0.0061585,0.42267,0.0010029,-0.0036442,1,1.198,0.95,0,0.198
-0.00051984,0.43383,0.0011762,-0.0037094,1,1.2,0.95,0,0.2
0.0056729,0.44518,0.0012448,-0.0036734,1,1.202,0.95,0,0.202
0.011866,0.45652,0.0013135,-0.0036374,1,1.204,0.95,0,0.204
0.018058,0.46786,0.0013821,-0.0036014,1,1.206,0.95,0,0.206
0.024453,0.47976,0.0013817,-0.0034978,1,1.208,0.95,0,0.208
0.03095,0.49193,0.0013466,-0.0033603,1,1.21,0.95,0,0.21
0.037446,0.50409,0.0013115,-0.0032228,1,1.212,0.95,0,0.212
0.043875,0.51645,0.0012596,-0.0030612,1,1.214,0.95,0,0.214
0.05017,0.52917,0.001174,-0.0028517,1,1.216,0.95,0,0.216
0.056466,0.54189,0.0010884,-0.0026421,1,1.218,0.95,0,0.218
0.062761,0.55461,0.0010028,-0.0024325,1,1.22,0.95,0,0.22
0.067954,0.56596,0.00093954,-0.0022166,1,1.222,0.95,0,0.222
0.073147,0.57731,0.0008763,-0.0020007,1,1.224,0.95,0,0.224
0.078341,0.58865,0.00081306,-0.0017847,1,1.226,0.95,0,0.226
0.082031,0.59695,0.00078602,-0.0016225,1,1.228,0.95,0,0.228
0.08497,0.60373,0.00077709,-0.0014871,1,1.23,0.95,0,0.23
0.087909,0.6105,0.00076815,-0.0013517,1,1.232,0.95,0,0.232
0.089816,0.61491,0.00076333,-0.0012645,1,1.234,0.95,0,0.234
0.089661,0.61459,0.00076676,-0.001274,1,1.236,0.95,0,0.236
0.089505,0.61427,0.00077019,-0.0012835,1,1.238,0.95,0,0.238
0.089349,0.61395,0.00077362,-0.001293,1,1.24,0.95,0,0.24
0.086145,0.60672,0.00071623,-0.001443,1,1.242,0.95,0,0.242
0.082941,0.59949,0.00065883,-0.0015931,1,1.244,0.95,0,0.244
0.079737,0.59226,0.00060144,-0.0017432,1,1.246,0.95,0,0.246
0.075097,0.58224,0.00048852,-0.0019406,1,1.248,0.95,0,0.248
0.069739,0.57083,0.00034783,-0.0021617,1,1.25,0.95,0,0.25
0.064381,0.55942,0.00020714,-0.0023828,1,1.252,0.95,0,0.252
0.058684,0.54767,5.6444e-05,-0.0025987,1,1.254,0.95,0,0.254
0.052308,0.53523,-0.00011426,-0.0028045,1,1.256,0.95,0,0.256
0.045931,0.5228,-0.00028496,-0.0030102,1,1.258,0.95,0,0.258
0.039555,0.51036,-0.00045566,-0.0032159,1,1.26,0.95,0,0.26
0.033011,0.49863,-0.00057443,-0.003344,1,1.262,0.95,0,0.262
0.026466,0.48689,-0.00069321,-0.003472,1,1.264,0.95,0,0.264
0.019922,0.47516,-0.00081198,-0.0036,1,1.266,0.95,0,0.266
0.013575,0.46394,-0.00086177,-0.0036586,1,1.268,0.95,0,0.268
0.0073263,0.45298,-0.00087706,-0.0036826,1,1.27,0.95,0,0.27
0.001078,0.44202,-0.00089236,-0.0037066,1,1.272,0.95,0,0.272
-0.0049933,0.43106,-0.0008742,-0.0036966,1,1.274,0.95,0,0.274
-0.010711,0.42012,-0.00078913,-0.0036187,1,1.276,0.95,0,0.276
-0.016428,0.40917,-0.00070405,-0.0035408,1,1.278,0.95,0,0.278
-0.022146,0.39822,-0.00061898,-0.0034629,1,1.28,0.95,0,0.28
-0.027163,0.38664,-0.00047962,-0.0033063,1,1.282,0.95,0,0.282
-0.03218,0.37505,-0.00034026,-0.0031496,1,1.284,0.95,0,0.284
-0.037197,0.36347,-0.0002009,-0.002993,1,1.286,0.95,0,0.286
-0.041624,0.35159,-7.0287e-05,-0.0028103,1,1.288,0.95,0,0.288
-0.045757,0.33955,5.5951e-05,-0.0026146,1,1.29,0.95,0,0.29
-0.049889,0.32751,0.00018219,-0.0024188,1,1.292,0.95,0,0.292
-0.053666,0.31575,0.00028385,-0.0022258,1,1.294,0.95,0,0.294
-0.056731,0.30455,0.00033635,-0.002038,1,1.296,0.95,0,0.296
-0.059797,0.29335,0.00038885,-0.0018502,1,1.298,0.95,0,0.298
-0.062862,0.28215,0.00044135,-0.0016625,1,1.3,0.95,0,0.3
-0.064733,0.27391,0.00039829,-0.0015261,1,1.302,0.95,0,0.302
-0.066604,0.26567,0.00035523,-0.0013897,1,1.304,0.95,0,0.304
-0.068475,0.25744,0.00031216,-0.0012532,1,1.306,0.95,0,0.306
-0.069512,0.25256,0.00022671,-0.001171,1,1.308,0.95,0,0.308
-0.070132,0.24936,0.00012005,-0.0011159,1,1.31,0.95,0,0.31
-0.070752,0.24617,1.34e-05,-0.0010607,1,1.312,0.95,0,0.312
-0.070949,0.24495,-9.1168e-05,-0.0010363,1,1.314,0.95,0,0.314
-0.070299,0.2477,-0.00019156,-0.0010732,1,1.316,0.95,0,0.316
-0.069648,0.25044,-0.00029196,-0.00111,1,1.318,0.95,0,0.318
-0.068998,0.25319,-0.00039236,-0.0011469,1,1.32,0.95,0,0.32
-0.067074,0.26106,-0.00042004,-0.0012655,1,1.322,0.95,0,0.322
-0.06515,0.26892,-0.00044772,-0.0013841,1,1.324,0.95,0,0.324
-0.063225,0.27679,-0.0004754,-0.0015027,1,1.326,0.95,0,0.326
-0.060479,0.28669,-0.00043841,-0.0016558,1,1.328,0.95,0,0.328
-0.057323,0.29761,-0.0003691,-0.0018262,1,1.33,0.95,0,0.33
-0.054167,0.30853,-0.00029978,-0.0019965,1,1.332,0.95,0,0.332
-0.050641,0.31974,-0.00020786,-0.0021695,1,1.334,0.95,0,0.334
-0.046378,0.33155,-7.075e-05,-0.0023479,1,1.336,0.95,0,0.336
-0.042115,0.34335,6.6363e-05,-0.0025263,1,1.338,0.95,0,0.338
-0.037852,0.35516,0.00020348,-0.0027047,1,1.34,0.95,0,0.34
-0.032673,0.36654,0.00034555,-0.0028438,1,1.342,0.95,0,0.342
-0.027494,0.37792,0.00048763,-0.0029829,1,1.344,0.95,0,0.344
-0.022315,0.38931,0.0006297,-0.003122,1,1.346,0.95,0,0.346
-0.016656,0.40032,0.00073472,-0.0032089,1,1.348,0.95,0,0.348
-0.010758,0.41116,0.0008212,-0.0032696,1,1.35,0.95,0,0.35
