"U:0","U:1","U:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.050886,0.24095,0.0051196,-0.027694,1,0.644,0.95,0,-0.356
-0.049766,0.24991,0.0049267,-0.027859,1,0.646,0.95,0,-0.354
-0.048645,0.25888,0.0047338,-0.028025,1,0.648,0.95,0,-0.352
-0.047525,0.26784,0.0045409,-0.028191,1,0.65,0.95,0,-0.35
-0.045834,0.27744,0.0045329,-0.028383,1,0.652,0.95,0,-0.348
-0.044143,0.28704,0.0045249,-0.028575,1,0.654,0.95,0,-0.346
-0.042452,0.29664,0.0045169,-0.028767,1,0.656,0.95,0,-0.344
-0.040761,0.30623,0.0045088,-0.028959,1,0.658,0.95,0,-0.342
-0.03907,0.31583,0.0045008,-0.029151,1,0.66,0.95,0,-0.34
-0.036778,0.32487,0.0046612,-0.029332,1,0.662,0.95,0,-0.338
-0.034485,0.33391,0.0048215,-0.029513,1,0.664,0.95,0,-0.336
-0.032193,0.34295,0.0049818,-0.029694,1,0.666,0.95,0,-0.334
-0.029901,0.35199,0.0051422,-0.029875,1,0.668,0.95,0,-0.332
-0.027608,0.36103,0.0053025,-0.030057,1,0.67,0.95,0,-0.33
-0.024722,0.36919,0.0055522,-0.030188,1,0.672,0.95,0,-0.328
-0.021836,0.37735,0.0058019,-0.030319,1,0.674,0.95,0,-0.326
-0.01895,0.38551,0.0060515,-0.030451,1,0.676,0.95,0,-0.324
-0.016064,0.39367,0.0063012,-0.030582,1,0.678,0.95,0,-0.322
-0.013177,0.40183,0.0065509,-0.030713,1,0.68,0.95,0,-0.32
-0.0097152,0.40954,0.0067361,-0.030764,1,0.682,0.95,0,-0.318
-0.0062531,0.41724,0.0069214,-0.030814,1,0.684,0.95,0,-0.316
