"U:0","U:1","U:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.003852,0.43029,-0.00016766,-0.00081001,1,0.67,0.95,0,-0.33
0.010923,0.44321,-0.00018963,-0.0007725,1,0.672,0.95,0,-0.328
0.017994,0.45613,-0.00021161,-0.00073498,1,0.674,0.95,0,-0.326
0.025065,0.46905,-0.00023358,-0.00069746,1,0.676,0.95,0,-0.324
0.032135,0.48198,-0.00025556,-0.00065995,1,0.678,0.95,0,-0.322
0.039206,0.4949,-0.00027754,-0.00062243,1,0.68,0.95,0,-0.32
0.045672,0.50742,-0.00041954,-0.00042928,1,0.682,0.95,0,-0.318
0.052138,0.51993,-0.00056154,-0.00023613,1,0.684,0.95,0,-0.316
0.058604,0.53245,-0.00070354,-4.2977e-05,1,0.686,0.95,0,-0.314
0.06507,0.54497,-0.00084555,0.00015018,1,0.688,0.95,0,-0.312
0.071535,0.55748,-0.00098755,0.00034333,1,0.69,0.95,0,-0.31
0.078001,0.57,-0.0011296,0.00053648,1,0.692,0.95,0,-0.308
0.083034,0.57982,-0.0012825,0.00069428,1,0.694,0.95,0,-0.306
0.0852,0.58424,-0.0014575,0.00078138,1,0.696,0.95,0,-0.304
0.087366,0.58866,-0.0016324,0.00086848,1,0.698,0.95,0,-0.302
0.089532,0.59307,-0.0018074,0.00095558,1,0.7,0.95,0,-0.3
0.091698,0.59749,-0.0019823,0.0010427,1,0.702,0.95,0,-0.298
0.093864,0.60191,-0.0021573,0.0011298,1,0.704,0.95,0,-0.296
0.09603,0.60633,-0.0023322,0.0012169,1,0.706,0.95,0,-0.294
0.094303,0.60257,-0.0025074,0.0011473,1,0.708,0.95,0,-0.292
0.09063,0.59472,-0.0026828,0.00099944,1,0.71,0.95,0,-0.29
0.086957,0.58687,-0.0028581,0.00085156,1,0.712,0.95,0,-0.288
0.083283,0.57902,-0.0030334,0.00070368,1,0.714,0.95,0,-0.286
0.07961,0.57117,-0.0032088,0.0005558,1,0.716,0.95,0,-0.284
0.075936,0.56332,-0.0033841,0.00040792,1,0.718,0.95,0,-0.282
0.072263,0.55547,-0.0035595,0.00026004,1,0.72,0.95,0,-0.28
0.065639,0.54258,-0.0037316,8.8724e-05,1,0.722,0.95,0,-0.278
0.059014,0.5297,-0.0039038,-8.2588e-05,1,0.724,0.95,0,-0.276
0.05239,0.51681,-0.004076,-0.0002539,1,0.726,0.95,0,-0.274
0.045766,0.50393,-0.0042482,-0.00042521,1,0.728,0.95,0,-0.272
0.039142,0.49104,-0.0044203,-0.00059652,1,0.73,0.95,0,-0.27
0.032518,0.47816,-0.0045925,-0.00076784,1,0.732,0.95,0,-0.268
0.025949,0.4656,-0.0047326,-0.00087812,1,0.734,0.95,0,-0.266
0.019493,0.45369,-0.0048084,-0.00086634,1,0.736,0.95,0,-0.264
0.013036,0.44179,-0.0048843,-0.00085456,1,0.738,0.95,0,-0.262
0.00658,0.42988,-0.0049601,-0.00084278,1,0.74,0.95,0,-0.26
0.00012351,0.41798,-0.005036,-0.000831,1,0.742,0.95,0,-0.258
-0.0063328,0.40608,-0.0051118,-0.00081922,1,0.744,0.95,0,-0.256
-0.012789,0.39417,-0.0051876,-0.00080744,1,0.746,0.95,0,-0.254
-0.018327,0.38256,-0.0051423,-0.00068631,1,0.748,0.95,0,-0.252
-0.023404,0.3711,-0.0050363,-0.00051052,1,0.75,0.95,0,-0.25
-0.028482,0.35964,-0.0049303,-0.00033473,1,0.752,0.95,0,-0.248
-0.03356,0.34818,-0.0048244,-0.00015893,1,0.754,0.95,0,-0.246
-0.038638,0.33672,-0.0047184,1.686e-05,1,0.756,0.95,0,-0.244
-0.043716,0.32526,-0.0046124,0.00019265,1,0.758,0.95,0,-0.242
-0.048794,0.3138,-0.0045064,0.00036845,1,0.76,0.95,0,-0.24
-0.05183,0.3043,-0.0044438,0.00054838,1,0.762,0.95,0,-0.238
-0.054865,0.2948,-0.0043812,0.00072831,1,0.764,0.95,0,-0.236
-0.057901,0.28529,-0.0043185,0.00090825,1,0.766,0.95,0,-0.234
-0.060937,0.27579,-0.0042559,0.0010882,1,0.768,0.95,0,-0.232
-0.063973,0.26628,-0.0041932,0.0012681,1,0.77,0.95,0,-0.23
-0.067009,0.25678,-0.0041306,0.001448,1,0.772,0.95,0,-0.228
-0.069218,0.24977,-0.0040779,0.0015786,1,0.774,0.95,0,-0.226
-0.069774,0.24776,-0.0040451,0.0016105,1,0.776,0.95,0,-0.224
-0.070329,0.24574,-0.0040123,0.0016423,1,0.778,0.95,0,-0.222
-0.070884,0.24373,-0.0039795,0.0016742,1,0.78,0.95,0,-0.22
-0.071439,0.24172,-0.0039467,0.001706,1,0.782,0.95,0,-0.218
-0.071994,0.2397,-0.0039139,0.0017379,1,0.784,0.95,0,-0.216
-0.07255,0.23769,-0.0038811,0.0017697,1,0.786,0.95,0,-0.214
-0.071376,0.24188,-0.0037483,0.0016844,1,0.788,0.95,0,-0.212
-0.069338,0.24918,-0.0035656,0.0015404,1,0.79,0.95,0,-0.21
-0.067301,0.25647,-0.0033828,0.0013965,1,0.792,0.95,0,-0.208
-0.065263,0.26376,-0.0032001,0.0012525,1,0.794,0.95,0,-0.206
-0.063225,0.27106,-0.0030174,0.0011085,1,0.796,0.95,0,-0.204
-0.061187,0.27835,-0.0028346,0.00096457,1,0.798,0.95,0,-0.202
-0.059149,0.28564,-0.0026519,0.00082061,1,0.8,0.95,0,-0.2
-0.054721,0.29735,-0.0023562,0.00062084,1,0.802,0.95,0,-0.198
-0.050293,0.30905,-0.0020606,0.00042106,1,0.804,0.95,0,-0.196
-0.045864,0.32076,-0.0017649,0.00022129,1,0.806,0.95,0,-0.194
-0.041436,0.33246,-0.0014692,2.1514e-05,1,0.808,0.95,0,-0.192
-0.037008,0.34417,-0.0011736,-0.00017826,1,0.81,0.95,0,-0.19
-0.032579,0.35587,-0.00087792,-0.00037803,1,0.812,0.95,0,-0.188
-0.027542,0.36772,-0.00064323,-0.00053736,1,0.814,0.95,0,-0.186
-0.021285,0.37987,-0.0005305,-0.00061581,1,0.816,0.95,0,-0.184
-0.015029,0.39201,-0.00041777,-0.00069425,1,0.818,0.95,0,-0.182
-0.0087727,0.40415,-0.00030504,-0.00077269,1,0.82,0.95,0,-0.18
-0.0025164,0.4163,-0.00019231,-0.00085113,1,0.822,0.95,0,-0.178
0.0037399,0.42844,-7.9578e-05,-0.00092957,1,0.824,0.95,0,-0.176
0.0099962,0.44058,3.3153e-05,-0.001008,1,0.826,0.95,0,-0.174
0.016779,0.45331,-1.2707e-05,-0.00094978,1,0.828,0.95,0,-0.172
0.023825,0.46634,-0.00013786,-0.00082322,1,0.83,0.95,0,-0.17
0.030871,0.47936,-0.00026302,-0.00069665,1,0.832,0.95,0,-0.168
0.037917,0.49238,-0.00038818,-0.00057009,1,0.834,0.95,0,-0.166
0.044963,0.50541,-0.00051333,-0.00044352,1,0.836,0.95,0,-0.164
0.052009,0.51843,-0.00063849,-0.00031696,1,0.838,0.95,0,-0.162
0.059055,0.53145,-0.00076364,-0.00019039,1,0.84,0.95,0,-0.16
0.064196,0.54183,-0.00096404,-3.2897e-08,1,0.842,0.95,0,-0.158
0.069336,0.55221,-0.0011644,0.00019032,1,0.844,0.95,0,-0.156
0.074477,0.56259,-0.0013648,0.00038068,1,0.846,0.95,0,-0.154
0.079617,0.57297,-0.0015652,0.00057104,1,0.848,0.95,0,-0.152
0.084758,0.58335,-0.0017656,0.0007614,1,0.85,0.95,0,-0.15
0.089898,0.59373,-0.001966,0.00095175,1,0.852,0.95,0,-0.148
0.093247,0.60042,-0.0021688,0.001075,1,0.854,0.95,0,-0.146
0.093014,0.59976,-0.0023764,0.0010638,1,0.856,0.95,0,-0.144
0.09278,0.5991,-0.0025841,0.0010527,1,0.858,0.95,0,-0.142
0.092547,0.59844,-0.0027917,0.0010416,1,0.86,0.95,0,-0.14
0.092314,0.59777,-0.0029993,0.0010304,1,0.862,0.95,0,-0.138
0.09208,0.59711,-0.0032069,0.0010193,1,0.864,0.95,0,-0.136
0.091847,0.59645,-0.0034145,0.0010082,1,0.866,0.95,0,-0.134
0.088251,0.58888,-0.0035954,0.00087571,1,0.868,0.95,0,-0.132
0.082975,0.57785,-0.0037629,0.00068257,1,0.87,0.95,0,-0.13
0.077699,0.56683,-0.0039304,0.00048943,1,0.872,0.95,0,-0.128
0.072423,0.5558,-0.0040979,0.00029628,1,0.874,0.95,0,-0.126
0.067147,0.54477,-0.0042653,0.00010314,1,0.876,0.95,0,-0.124
0.061871,0.53375,-0.0044328,-8.9998e-05,1,0.878,0.95,0,-0.122
0.056595,0.52272,-0.0046003,-0.00028314,1,0.88,0.95,0,-0.12
0.049864,0.51003,-0.0047274,-0.00039597,1,0.882,0.95,0,-0.118
0.043132,0.49733,-0.0048544,-0.00050879,1,0.884,0.95,0,-0.116
0.0364,0.48464,-0.0049815,-0.00062162,1,0.886,0.95,0,-0.114
0.029668,0.47194,-0.0051085,-0.00073444,1,0.888,0.95,0,-0.112
0.022936,0.45925,-0.0052355,-0.00084727,1,0.89,0.95,0,-0.11
0.016204,0.44655,-0.0053626,-0.0009601,1,0.892,0.95,0,-0.108
0.0097433,0.43428,-0.0054373,-0.0010076,1,0.894,0.95,0,-0.106
0.0038242,0.42286,-0.0054072,-0.0009244,1,0.896,0.95,0,-0.104
-0.002095,0.41144,-0.0053772,-0.00084122,1,0.898,0.95,0,-0.102
-0.0080142,0.40002,-0.0053471,-0.00075803,1,0.9,0.95,0,-0.1
-0.013933,0.3886,-0.0053171,-0.00067485,1,0.902,0.95,0,-0.098
-0.019853,0.37718,-0.0052871,-0.00059166,1,0.904,0.95,0,-0.096
-0.025772,0.36576,-0.005257,-0.00050848,1,0.906,0.95,0,-0.094
-0.030642,0.35451,-0.0051608,-0.00034855,1,0.908,0.95,0,-0.092
-0.034989,0.34335,-0.0050316,-0.00015024,1,0.91,0.95,0,-0.09
-0.039335,0.33219,-0.0049023,4.8072e-05,1,0.912,0.95,0,-0.088
-0.043681,0.32103,-0.0047731,0.00024638,1,0.914,0.95,0,-0.086
-0.048028,0.30987,-0.0046439,0.00044469,1,0.916,0.95,0,-0.084
-0.052374,0.29871,-0.0045146,0.000643,1,0.918,0.95,0,-0.082
-0.056721,0.28755,-0.0043854,0.00084131,1,0.92,0.95,0,-0.08
-0.058946,0.27983,-0.0043388,0.00098627,1,0.922,0.95,0,-0.078
-0.061171,0.27211,-0.0042923,0.0011312,1,0.924,0.95,0,-0.076
-0.063396,0.26439,-0.0042458,0.0012762,1,0.926,0.95,0,-0.074
-0.065621,0.25666,-0.0041993,0.0014212,1,0.928,0.95,0,-0.072
-0.067846,0.24894,-0.0041528,0.0015661,1,0.93,0.95,0,-0.07
-0.070071,0.24122,-0.0041062,0.0017111,1,0.932,0.95,0,-0.068
-0.071486,0.23639,-0.0040509,0.0017985,1,0.934,0.95,0,-0.066
-0.071284,0.23735,-0.0039778,0.001771,1,0.936,0.95,0,-0.064
-0.071081,0.23831,-0.0039048,0.0017434,1,0.938,0.95,0,-0.062
-0.070878,0.23926,-0.0038318,0.0017158,1,0.94,0.95,0,-0.06
-0.070675,0.24022,-0.0037587,0.0016883,1,0.942,0.95,0,-0.058
-0.070473,0.24118,-0.0036857,0.0016607,1,0.944,0.95,0,-0.056
-0.07027,0.24213,-0.0036126,0.0016331,1,0.946,0.95,0,-0.054
-0.068427,0.24855,-0.003428,0.0015039,1,0.948,0.95,0,-0.052
-0.065765,0.25769,-0.0031876,0.0013239,1,0.95,0.95,0,-0.05
-0.063103,0.26683,-0.0029471,0.0011439,1,0.952,0.95,0,-0.048
-0.060441,0.27598,-0.0027067,0.00096387,1,0.954,0.95,0,-0.046
-0.057779,0.28512,-0.0024662,0.00078385,1,0.956,0.95,0,-0.044
-0.055117,0.29426,-0.0022258,0.00060383,1,0.958,0.95,0,-0.042
-0.052454,0.3034,-0.0019854,0.00042381,1,0.96,0.95,0,-0.04
-0.047614,0.3152,-0.0016913,0.00023597,1,0.962,0.95,0,-0.038
-0.042774,0.327,-0.0013973,4.8129e-05,1,0.964,0.95,0,-0.036
-0.037933,0.3388,-0.0011032,-0.00013971,1,0.966,0.95,0,-0.034
-0.033093,0.35059,-0.00080919,-0.00032755,1,0.968,0.95,0,-0.032
-0.028253,0.36239,-0.00051515,-0.00051539,1,0.97,0.95,0,-0.03
-0.023412,0.37419,-0.00022112,-0.00070323,1,0.972,0.95,0,-0.028
-0.018036,0.38607,-1.3063e-05,-0.00083827,1,0.974,0.95,0,-0.026
-0.011589,0.39814,2.3012e-05,-0.00086769,1,0.976,0.95,0,-0.024
-0.005141,0.4102,5.9088e-05,-0.00089711,1,0.978,0.95,0,-0.022
0.0013066,0.42226,9.5163e-05,-0.00092654,1,0.98,0.95,0,-0.02
0.0077542,0.43432,0.00013124,-0.00095596,1,0.982,0.95,0,-0.018
0.014202,0.44638,0.00016731,-0.00098538,1,0.984,0.95,0,-0.016
0.020649,0.45844,0.00020339,-0.0010148,1,0.986,0.95,0,-0.014
0.027378,0.47113,0.00010144,-0.00091376,1,0.988,0.95,0,-0.012
0.034247,0.48413,-6.9519e-05,-0.00074749,1,0.99,0.95,0,-0.01
0.041116,0.49712,-0.00024048,-0.00058121,1,0.992,0.95,0,-0.008
0.047985,0.51012,-0.00041144,-0.00041493,1,0.994,0.95,0,-0.006
0.054855,0.52312,-0.0005824,-0.00024866,1,0.996,0.95,0,-0.004
0.061724,0.53612,-0.00075336,-8.2382e-05,1,0.998,0.95,0,-0.002
0.068593,0.54912,-0.00092432,8.3894e-05,1,1,0.95,0,0
0.072795,0.55781,-0.0011345,0.00025369,1,1.002,0.95,0,0.002
0.076997,0.56651,-0.0013447,0.0004235,1,1.004,0.95,0,0.004
0.0812,0.5752,-0.0015548,0.0005933,1,1.006,0.95,0,0.006
0.085402,0.5839,-0.001765,0.0007631,1,1.008,0.95,0,0.008
0.089604,0.5926,-0.0019752,0.0009329,1,1.01,0.95,0,0.01
0.093807,0.60129,-0.0021854,0.0011027,1,1.012,0.95,0,0.012
0.096109,0.60598,-0.0023935,0.0011953,1,1.014,0.95,0,0.014
0.09461,0.60266,-0.0025976,0.0011334,1,1.016,0.95,0,0.016
0.093112,0.59933,-0.0028018,0.0010716,1,1.018,0.95,0,0.018
0.091614,0.59601,-0.0030059,0.0010097,1,1.02,0.95,0,0.02
0.090116,0.59269,-0.00321,0.00094785,1,1.022,0.95,0,0.022
0.088617,0.58936,-0.0034141,0.00088599,1,1.024,0.95,0,0.024
0.087119,0.58604,-0.0036182,0.00082413,1,1.026,0.95,0,0.026
0.082694,0.5769,-0.0037937,0.00067209,1,1.028,0.95,0,0.028
0.076804,0.56484,-0.0039549,0.00047495,1,1.03,0.95,0,0.03
0.070915,0.55279,-0.0041161,0.00027782,1,1.032,0.95,0,0.032
0.065026,0.54073,-0.0042772,8.0679e-05,1,1.034,0.95,0,0.034
0.059137,0.52868,-0.0044384,-0.00011646,1,1.036,0.95,0,0.036
0.053248,0.51662,-0.0045996,-0.00031359,1,1.038,0.95,0,0.038
0.047358,0.50457,-0.0047607,-0.00051073,1,1.04,0.95,0,0.04
0.040676,0.49216,-0.0048603,-0.00058333,1,1.042,0.95,0,0.042
0.033994,0.47975,-0.0049598,-0.00065592,1,1.044,0.95,0,0.044
0.027312,0.46734,-0.0050594,-0.00072852,1,1.046,0.95,0,0.046
0.02063,0.45493,-0.0051589,-0.00080112,1,1.048,0.95,0,0.048
0.013948,0.44252,-0.0052585,-0.00087372,1,1.05,0.95,0,0.05
0.0072655,0.43011,-0.005358,-0.00094631,1,1.052,0.95,0,0.052
0.00092642,0.41804,-0.0053992,-0.00095509,1,1.054,0.95,0,0.054
-0.0047264,0.40667,-0.0053235,-0.00083624,1,1.056,0.95,0,0.056
-0.010379,0.39531,-0.0052479,-0.00071739,1,1.058,0.95,0,0.058
-0.016032,0.38394,-0.0051723,-0.00059854,1,1.06,0.95,0,0.06
-0.021685,0.37257,-0.0050967,-0.00047969,1,1.062,0.95,0,0.062
-0.027338,0.3612,-0.0050211,-0.00036084,1,1.064,0.95,0,0.064
-0.032991,0.34983,-0.0049454,-0.00024199,1,1.066,0.95,0,0.066
-0.037507,0.33878,-0.0048367,-6.8098e-05,1,1.068,0.95,0,0.068
-0.041456,0.3279,-0.0047113,0.00013331,1,1.07,0.95,0,0.07
-0.045404,0.31701,-0.004586,0.00033472,1,1.072,0.95,0,0.072
-0.049353,0.30613,-0.0044607,0.00053613,1,1.074,0.95,0,0.074
-0.053302,0.29524,-0.0043354,0.00073753,1,1.076,0.95,0,0.076
-0.05725,0.28436,-0.00421,0.00093894,1,1.078,0.95,0,0.078
-0.061199,0.27347,-0.0040847,0.0011403,1,1.08,0.95,0,0.08
-0.062916,0.26728,-0.0040399,0.001254,1,1.082,0.95,0,0.082
-0.064633,0.26108,-0.0039952,0.0013676,1,1.084,0.95,0,0.084
-0.06635,0.25488,-0.0039504,0.0014812,1,1.086,0.95,0,0.086
-0.068067,0.24868,-0.0039057,0.0015948,1,1.088,0.95,0,0.088
-0.069784,0.24248,-0.0038609,0.0017085,1,1.09,0.95,0,0.09
-0.071501,0.23628,-0.0038162,0.0018221,1,1.092,0.95,0,0.092
-0.072392,0.23317,-0.0037523,0.0018753,1,1.094,0.95,0,0.094
-0.071631,0.23623,-0.0036501,0.0018079,1,1.096,0.95,0,0.096
-0.070871,0.23929,-0.003548,0.0017405,1,1.098,0.95,0,0.098
-0.070111,0.24235,-0.0034458,0.0016731,1,1.1,0.95,0,0.1
-0.069351,0.24541,-0.0033437,0.0016057,1,1.102,0.95,0,0.102
-0.06859,0.24847,-0.0032415,0.0015382,1,1.104,0.95,0,0.104
-0.06783,0.25153,-0.0031394,0.0014708,1,1.106,0.95,0,0.106
-0.065431,0.25937,-0.0029237,0.0013179,1,1.108,0.95,0,0.108
-0.062212,0.26959,-0.0026512,0.0011223,1,1.11,0.95,0,0.11
-0.058994,0.27982,-0.0023788,0.00092662,1,1.112,0.95,0,0.112
-0.055775,0.29005,-0.0021063,0.00073098,1,1.114,0.95,0,0.114
-0.052556,0.30027,-0.0018338,0.00053534,1,1.116,0.95,0,0.116
-0.049338,0.3105,-0.0015614,0.0003397,1,1.118,0.95,0,0.118
-0.046119,0.32072,-0.0012889,0.00014406,1,1.12,0.95,0,0.12
-0.040798,0.33263,-0.0010363,-1.9278e-05,1,1.122,0.95,0,0.122
-0.035476,0.34454,-0.00078372,-0.00018261,1,1.124,0.95,0,0.124
-0.030155,0.35645,-0.00053111,-0.00034595,1,1.126,0.95,0,0.126
-0.024834,0.36836,-0.00027851,-0.00050928,1,1.128,0.95,0,0.128
-0.019512,0.38027,-2.5903e-05,-0.00067262,1,1.13,0.95,0,0.13
-0.014191,0.39218,0.0002267,-0.00083595,1,1.132,0.95,0,0.132
-0.0083971,0.40424,0.00038465,-0.00093817,1,1.134,0.95,0,0.134
-0.0016588,0.41663,0.00035328,-0.00091815,1,1.136,0.95,0,0.136
0.0050794,0.42901,0.00032191,-0.00089813,1,1.138,0.95,0,0.138
0.011818,0.44139,0.00029054,-0.00087811,1,1.14,0.95,0,0.14
0.018556,0.45377,0.00025917,-0.0008581,1,1.142,0.95,0,0.142
0.025294,0.46615,0.0002278,-0.00083808,1,1.144,0.95,0,0.144
0.032033,0.47854,0.00019643,-0.00081806,1,1.146,0.95,0,0.146
0.03866,0.49118,7.0661e-05,-0.00068221,1,1.148,0.95,0,0.148
0.045232,0.50397,-0.00010231,-0.00048845,1,1.15,0.95,0,0.15
0.051804,0.51675,-0.00027528,-0.00029469,1,1.152,0.95,0,0.152
0.058376,0.52953,-0.00044825,-0.00010093,1,1.154,0.95,0,0.154
0.064948,0.54231,-0.00062122,9.283e-05,1,1.156,0.95,0,0.156
0.07152,0.55509,-0.0007942,0.00028659,1,1.158,0.95,0,0.158
0.078092,0.56787,-0.00096717,0.00048035,1,1.16,0.95,0,0.16
0.080989,0.57402,-0.0011586,0.00060691,1,1.162,0.95,0,0.162
0.083886,0.58017,-0.00135,0.00073346,1,1.164,0.95,0,0.164
0.086783,0.58632,-0.0015414,0.00086002,1,1.166,0.95,0,0.166
0.089681,0.59246,-0.0017329,0.00098658,1,1.168,0.95,0,0.168
0.092578,0.59861,-0.0019243,0.0011131,1,1.17,0.95,0,0.17
0.095475,0.60476,-0.0021157,0.0012397,1,1.172,0.95,0,0.172
0.09641,0.60675,-0.0023,0.0012856,1,1.174,0.95,0,0.174
0.093421,0.60043,-0.0024701,0.0011704,1,1.176,0.95,0,0.176
0.090432,0.59411,-0.0026402,0.0010551,1,1.178,0.95,0,0.178
0.087444,0.58779,-0.0028103,0.00093979,1,1.18,0.95,0,0.18
0.084455,0.58147,-0.0029804,0.00082451,1,1.182,0.95,0,0.182
0.081466,0.57516,-0.0031505,0.00070923,1,1.184,0.95,0,0.184
0.078477,0.56884,-0.0033205,0.00059394,1,1.186,0.95,0,0.186
0.073133,0.55819,-0.0034759,0.00043501,1,1.188,0.95,0,0.188
0.066611,0.54537,-0.0036238,0.00025424,1,1.19,0.95,0,0.19
0.060089,0.53256,-0.0037717,7.3472e-05,1,1.192,0.95,0,0.192
0.053566,0.51974,-0.0039197,-0.00010729,1,1.194,0.95,0,0.194
0.047044,0.50693,-0.0040676,-0.00028806,1,1.196,0.95,0,0.196
0.040522,0.49411,-0.0042155,-0.00046883,1,1.198,0.95,0,0.198
0.034,0.4813,-0.0043635,-0.00064959,1,1.2,0.95,0,0.2
0.02733,0.46902,-0.0044352,-0.00066082,1,1.202,0.95,0,0.202
0.02066,0.45675,-0.004507,-0.00067205,1,1.204,0.95,0,0.204
0.01399,0.44447,-0.0045787,-0.00068328,1,1.206,0.95,0,0.206
0.00732,0.4322,-0.0046505,-0.0006945,1,1.208,0.95,0,0.208
0.00065007,0.41992,-0.0047222,-0.00070573,1,1.21,0.95,0,0.21
-0.0060199,0.40765,-0.004794,-0.00071696,1,1.212,0.95,0,0.212
-0.012246,0.39558,-0.0048036,-0.00067009,1,1.214,0.95,0,0.214
-0.017583,0.38393,-0.0046891,-0.00050704,1,1.216,0.95,0,0.216
-0.022921,0.37229,-0.0045746,-0.000344,1,1.218,0.95,0,0.218
-0.028259,0.36064,-0.0044601,-0.00018095,1,1.22,0.95,0,0.22
-0.033596,0.34899,-0.0043457,-1.79e-05,1,1.222,0.95,0,0.222
-0.038934,0.33734,-0.0042312,0.00014515,1,1.224,0.95,0,0.224
-0.044272,0.3257,-0.0041167,0.0003082,1,1.226,0.95,0,0.226
-0.048241,0.31521,-0.0040168,0.00048507,1,1.228,0.95,0,0.228
-0.051525,0.3053,-0.0039242,0.00066886,1,1.23,0.95,0,0.23
-0.05481,0.2954,-0.0038317,0.00085264,1,1.232,0.95,0,0.232
-0.058095,0.28549,-0.0037391,0.0010364,1,1.234,0.95,0,0.234
-0.061379,0.27559,-0.0036466,0.0012202,1,1.236,0.95,0,0.236
-0.064664,0.26568,-0.003554,0.001404,1,1.238,0.95,0,0.238
-0.067949,0.25577,-0.0034615,0.0015878,1,1.24,0.95,0,0.24
-0.068679,0.25308,-0.0034264,0.0016324,1,1.242,0.95,0,0.242
-0.069409,0.25039,-0.0033913,0.0016771,1,1.244,0.95,0,0.244
-0.07014,0.24769,-0.0033563,0.0017217,1,1.246,0.95,0,0.246
-0.07087,0.245,-0.0033212,0.0017664,1,1.248,0.95,0,0.248
-0.071601,0.24231,-0.0032861,0.001811,1,1.25,0.95,0,0.25
-0.072331,0.23961,-0.003251,0.0018556,1,1.252,0.95,0,0.252
-0.072155,0.24011,-0.0031784,0.0018409,1,1.254,0.95,0,0.254
-0.070165,0.24697,-0.0030308,0.0017075,1,1.256,0.95,0,0.256
-0.068176,0.25384,-0.0028832,0.0015741,1,1.258,0.95,0,0.258
-0.066186,0.2607,-0.0027355,0.0014407,1,1.26,0.95,0,0.26
-0.064197,0.26757,-0.0025879,0.0013073,1,1.262,0.95,0,0.262
-0.062207,0.27443,-0.0024403,0.0011739,1,1.264,0.95,0,0.264
-0.060218,0.2813,-0.0022927,0.0010405,1,1.266,0.95,0,0.266
-0.056541,0.29147,-0.0020759,0.00086705,1,1.268,0.95,0,0.268
-0.052021,0.30331,-0.0018246,0.00067358,1,1.27,0.95,0,0.27
-0.047501,0.31514,-0.0015733,0.00048011,1,1.272,0.95,0,0.272
-0.042981,0.32697,-0.0013221,0.00028665,1,1.274,0.95,0,0.274
-0.038461,0.3388,-0.0010708,9.3186e-05,1,1.276,0.95,0,0.276
-0.03394,0.35064,-0.00081948,-0.00010028,1,1.278,0.95,0,0.278
-0.02942,0.36247,-0.00056819,-0.00029375,1,1.28,0.95,0,0.28
-0.02298,0.37509,-0.00048591,-0.000366,1,1.282,0.95,0,0.282
-0.01654,0.3877,-0.00040363,-0.00043825,1,1.284,0.95,0,0.284
-0.010101,0.40032,-0.00032135,-0.0005105,1,1.286,0.95,0,0.286
-0.0036608,0.41294,-0.00023907,-0.00058275,1,1.288,0.95,0,0.288
0.0027791,0.42555,-0.00015679,-0.000655,1,1.29,0.95,0,0.29
0.009219,0.43817,-7.4512e-05,-0.00072725,1,1.292,0.95,0,0.292
0.015885,0.45102,-5.423e-05,-0.00073113,1,1.294,0.95,0,0.294
0.023003,0.46434,-0.00015794,-0.0005983,1,1.296,0.95,0,0.296
0.030121,0.47766,-0.00026165,-0.00046547,1,1.298,0.95,0,0.298
0.037239,0.49098,-0.00036536,-0.00033264,1,1.3,0.95,0,0.3
0.044357,0.5043,-0.00046907,-0.00019981,1,1.302,0.95,0,0.302
0.051475,0.51762,-0.00057278,-6.6974e-05,1,1.304,0.95,0,0.304
0.058593,0.53094,-0.00067649,6.5859e-05,1,1.306,0.95,0,0.306
0.064139,0.54187,-0.00079494,0.00023171,1,1.308,0.95,0,0.308
0.068899,0.55162,-0.00092077,0.00041408,1,1.31,0.95,0,0.31
0.073659,0.56137,-0.0010466,0.00059644,1,1.312,0.95,0,0.312
0.078419,0.57112,-0.0011724,0.0007788,1,1.314,0.95,0,0.314
0.083179,0.58086,-0.0012983,0.00096117,1,1.316,0.95,0,0.316
0.087938,0.59061,-0.0014241,0.0011435,1,1.318,0.95,0,0.318
0.092698,0.60036,-0.0015499,0.0013259,1,1.32,0.95,0,0.32
0.09167,0.59846,-0.0016648,0.0013032,1,1.322,0.95,0,0.322
0.090641,0.59655,-0.0017798,0.0012805,1,1.324,0.95,0,0.324
0.089612,0.59465,-0.0018947,0.0012578,1,1.326,0.95,0,0.326
0.088583,0.59275,-0.0020096,0.0012351,1,1.328,0.95,0,0.328
0.087554,0.59085,-0.0021245,0.0012124,1,1.33,0.95,0,0.33
0.086525,0.58895,-0.0022395,0.0011896,1,1.332,0.95,0,0.332
0.083814,0.58373,-0.002348,0.0011177,1,1.334,0.95,0,0.334
0.077738,0.57189,-0.0024438,0.00094743,1,1.336,0.95,0,0.336
0.071662,0.56005,-0.0025396,0.00077713,1,1.338,0.95,0,0.338
0.065586,0.5482,-0.0026354,0.00060682,1,1.34,0.95,0,0.34
0.059509,0.53636,-0.0027312,0.00043651,1,1.342,0.95,0,0.342
0.053433,0.52452,-0.002827,0.0002662,1,1.344,0.95,0,0.344
0.047357,0.51268,-0.0029228,9.59e-05,1,1.346,0.95,0,0.346
0.040434,0.49965,-0.0029893,4.987e-06,1,1.348,0.95,0,0.348
0.033087,0.48604,-0.0030412,-4.6228e-05,1,1.35,0.95,0,0.35
0.02574,0.47243,-0.0030931,-9.7444e-05,1,1.352,0.95,0,0.352
0.018393,0.45881,-0.0031449,-0.00014866,1,1.354,0.95,0,0.354
0.011046,0.4452,-0.0031968,-0.00019987,1,1.356,0.95,0,0.356
