"U:0","U:1","U:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.04181,0.31103,-0.0002112,0.0040018,1,0.69,0.95,0,-0.31
-0.037668,0.32305,-0.00024161,0.0038591,1,0.692,0.95,0,-0.308
-0.033527,0.33508,-0.00027201,0.0037163,1,0.694,0.95,0,-0.306
-0.029385,0.3471,-0.00030241,0.0035735,1,0.696,0.95,0,-0.304
-0.025244,0.35912,-0.00033281,0.0034308,1,0.698,0.95,0,-0.302
-0.021102,0.37115,-0.00036322,0.003288,1,0.7,0.95,0,-0.3
-0.015106,0.38487,-0.00014523,0.0033403,1,0.702,0.95,0,-0.298
-0.0091099,0.3986,7.2762e-05,0.0033926,1,0.704,0.95,0,-0.296
-0.0031137,0.41232,0.00029075,0.0034448,1,0.706,0.95,0,-0.294
0.0028824,0.42604,0.00050874,0.0034971,1,0.708,0.95,0,-0.292
0.0088786,0.43977,0.00072673,0.0035494,1,0.71,0.95,0,-0.29
0.014875,0.45349,0.00094472,0.0036016,1,0.712,0.95,0,-0.288
0.020871,0.46722,0.0011627,0.0036539,1,0.714,0.95,0,-0.286
0.026867,0.48094,0.0013807,0.0037061,1,0.716,0.95,0,-0.284
0.032863,0.49466,0.0015987,0.0037584,1,0.718,0.95,0,-0.282
0.038859,0.50839,0.0018167,0.0038107,1,0.72,0.95,0,-0.28
0.043293,0.51687,0.0021903,0.0039801,1,0.722,0.95,0,-0.278
0.047727,0.52535,0.002564,0.0041495,1,0.724,0.95,0,-0.276
0.052161,0.53384,0.0029376,0.0043189,1,0.726,0.95,0,-0.274
0.056595,0.54232,0.0033113,0.0044883,1,0.728,0.95,0,-0.272
0.061029,0.5508,0.0036849,0.0046577,1,0.73,0.95,0,-0.27
0.065462,0.55928,0.0040586,0.0048271,1,0.732,0.95,0,-0.268
0.069896,0.56777,0.0044322,0.0049965,1,0.734,0.95,0,-0.266
0.07433,0.57625,0.0048059,0.0051658,1,0.736,0.95,0,-0.264
0.078764,0.58473,0.0051795,0.0053352,1,0.738,0.95,0,-0.262
0.083198,0.59322,0.0055532,0.0055046,1,0.74,0.95,0,-0.26
0.081222,0.58986,0.0057343,0.0053627,1,0.742,0.95,0,-0.258
0.079246,0.58649,0.0059153,0.0052208,1,0.744,0.95,0,-0.256
0.077271,0.58313,0.0060964,0.0050789,1,0.746,0.95,0,-0.254
0.075295,0.57977,0.0062775,0.004937,1,0.748,0.95,0,-0.252
0.073319,0.57641,0.0064586,0.0047951,1,0.75,0.95,0,-0.25
0.071343,0.57305,0.0066397,0.0046532,1,0.752,0.95,0,-0.248
0.069368,0.56969,0.0068208,0.0045113,1,0.754,0.95,0,-0.246
0.067392,0.56633,0.0070019,0.0043694,1,0.756,0.95,0,-0.244
0.065416,0.56297,0.007183,0.0042276,1,0.758,0.95,0,-0.242
0.06344,0.55961,0.0073641,0.0040857,1,0.76,0.95,0,-0.24
0.057163,0.54748,0.0071326,0.003899,1,0.762,0.95,0,-0.238
0.050885,0.53534,0.0069011,0.0037124,1,0.764,0.95,0,-0.236
0.044607,0.52321,0.0066695,0.0035258,1,0.766,0.95,0,-0.234
0.03833,0.51108,0.006438,0.0033391,1,0.768,0.95,0,-0.232
0.032052,0.49895,0.0062065,0.0031525,1,0.77,0.95,0,-0.23
0.025774,0.48681,0.005975,0.0029659,1,0.772,0.95,0,-0.228
0.019496,0.47468,0.0057435,0.0027792,1,0.774,0.95,0,-0.226
0.013219,0.46255,0.005512,0.0025926,1,0.776,0.95,0,-0.224
0.0069411,0.45042,0.0052805,0.002406,1,0.778,0.95,0,-0.222
0.00066344,0.43829,0.005049,0.0022193,1,0.78,0.95,0,-0.22
-0.0046296,0.42499,0.0044091,0.0023379,1,0.782,0.95,0,-0.218
-0.0099227,0.4117,0.0037692,0.0024564,1,0.784,0.95,0,-0.216
-0.015216,0.3984,0.0031293,0.0025749,1,0.786,0.95,0,-0.214
-0.020509,0.38511,0.0024894,0.0026935,1,0.788,0.95,0,-0.212
-0.025802,0.37182,0.0018495,0.002812,1,0.79,0.95,0,-0.21
-0.031095,0.35852,0.0012096,0.0029306,1,0.792,0.95,0,-0.208
-0.036388,0.34523,0.00056967,0.0030491,1,0.794,0.95,0,-0.206
-0.041681,0.33194,-7.0229e-05,0.0031676,1,0.796,0.95,0,-0.204
-0.046974,0.31864,-0.00071012,0.0032862,1,0.798,0.95,0,-0.202
-0.052267,0.30535,-0.00135,0.0034047,1,0.8,0.95,0,-0.2
-0.054677,0.29759,-0.001479,0.003568,1,0.802,0.95,0,-0.198
-0.057087,0.28983,-0.0016081,0.0037313,1,0.804,0.95,0,-0.196
-0.059496,0.28207,-0.0017371,0.0038945,1,0.806,0.95,0,-0.194
-0.061906,0.27431,-0.0018661,0.0040578,1,0.808,0.95,0,-0.192
-0.064316,0.26655,-0.0019951,0.0042211,1,0.81,0.95,0,-0.19
-0.066725,0.25879,-0.0021241,0.0043843,1,0.812,0.95,0,-0.188
-0.069135,0.25103,-0.0022531,0.0045476,1,0.814,0.95,0,-0.186
-0.071545,0.24328,-0.0023821,0.0047109,1,0.816,0.95,0,-0.184
-0.073954,0.23552,-0.0025111,0.0048741,1,0.818,0.95,0,-0.182
-0.076364,0.22776,-0.0026402,0.0050374,1,0.82,0.95,0,-0.18
-0.075065,0.23154,-0.0025464,0.0050112,1,0.822,0.95,0,-0.178
-0.073766,0.23532,-0.0024527,0.0049851,1,0.824,0.95,0,-0.176
-0.072467,0.2391,-0.0023589,0.0049589,1,0.826,0.95,0,-0.174
-0.071168,0.24288,-0.0022652,0.0049327,1,0.828,0.95,0,-0.172
-0.069869,0.24666,-0.0021715,0.0049065,1,0.83,0.95,0,-0.17
-0.068569,0.25044,-0.0020777,0.0048804,1,0.832,0.95,0,-0.168
-0.06727,0.25422,-0.001984,0.0048542,1,0.834,0.95,0,-0.166
-0.065971,0.258,-0.0018903,0.004828,1,0.836,0.95,0,-0.164
-0.064672,0.26178,-0.0017965,0.0048018,1,0.838,0.95,0,-0.162
-0.063373,0.26556,-0.0017028,0.0047757,1,0.84,0.95,0,-0.16
-0.058541,0.2786,-0.0017714,0.0046524,1,0.842,0.95,0,-0.158
-0.053708,0.29165,-0.0018401,0.0045291,1,0.844,0.95,0,-0.156
-0.048875,0.30469,-0.0019087,0.0044058,1,0.846,0.95,0,-0.154
-0.044042,0.31773,-0.0019774,0.0042826,1,0.848,0.95,0,-0.152
-0.03921,0.33077,-0.002046,0.0041593,1,0.85,0.95,0,-0.15
-0.034377,0.34381,-0.0021147,0.004036,1,0.852,0.95,0,-0.148
-0.029544,0.35686,-0.0021833,0.0039127,1,0.854,0.95,0,-0.146
-0.024712,0.3699,-0.002252,0.0037894,1,0.856,0.95,0,-0.144
-0.019879,0.38294,-0.0023206,0.0036662,1,0.858,0.95,0,-0.142
-0.015046,0.39598,-0.0023892,0.0035429,1,0.86,0.95,0,-0.14
-0.0084168,0.41006,-0.0020211,0.0036361,1,0.862,0.95,0,-0.138
-0.0017875,0.42413,-0.0016531,0.0037293,1,0.864,0.95,0,-0.136
0.0048419,0.43821,-0.001285,0.0038224,1,0.866,0.95,0,-0.134
0.011471,0.45229,-0.00091688,0.0039156,1,0.868,0.95,0,-0.132
0.018101,0.46636,-0.00054879,0.0040088,1,0.87,0.95,0,-0.13
0.02473,0.48044,-0.0001807,0.004102,1,0.872,0.95,0,-0.128
0.031359,0.49451,0.00018739,0.0041952,1,0.874,0.95,0,-0.126
0.037989,0.50859,0.00055548,0.0042884,1,0.876,0.95,0,-0.124
0.044618,0.52267,0.00092357,0.0043816,1,0.878,0.95,0,-0.122
0.051247,0.53674,0.0012917,0.0044747,1,0.88,0.95,0,-0.12
0.05448,0.54254,0.0016495,0.0045761,1,0.882,0.95,0,-0.118
0.057712,0.54835,0.0020073,0.0046775,1,0.884,0.95,0,-0.116
0.060944,0.55415,0.0023652,0.0047789,1,0.886,0.95,0,-0.114
0.064176,0.55995,0.002723,0.0048803,1,0.888,0.95,0,-0.112
0.067408,0.56575,0.0030808,0.0049817,1,0.89,0.95,0,-0.11
0.07064,0.57155,0.0034387,0.0050831,1,0.892,0.95,0,-0.108
0.073872,0.57735,0.0037965,0.0051845,1,0.894,0.95,0,-0.106
0.077104,0.58315,0.0041544,0.0052859,1,0.896,0.95,0,-0.104
0.080336,0.58895,0.0045122,0.0053872,1,0.898,0.95,0,-0.102
0.083568,0.59475,0.00487,0.0054886,1,0.9,0.95,0,-0.1
0.08,0.58819,0.0049957,0.005274,1,0.902,0.95,0,-0.098
0.076431,0.58163,0.0051214,0.0050593,1,0.904,0.95,0,-0.096
0.072863,0.57507,0.0052471,0.0048446,1,0.906,0.95,0,-0.094
0.069294,0.56851,0.0053728,0.0046299,1,0.908,0.95,0,-0.092
0.065726,0.56194,0.0054985,0.0044153,1,0.91,0.95,0,-0.09
0.062157,0.55538,0.0056242,0.0042006,1,0.912,0.95,0,-0.088
0.058589,0.54882,0.0057499,0.0039859,1,0.914,0.95,0,-0.086
0.05502,0.54226,0.0058755,0.0037712,1,0.916,0.95,0,-0.084
0.051452,0.5357,0.0060012,0.0035565,1,0.918,0.95,0,-0.082
0.047883,0.52913,0.0061269,0.0033419,1,0.92,0.95,0,-0.08
0.041642,0.5161,0.005866,0.0032238,1,0.922,0.95,0,-0.078
0.0354,0.50307,0.0056051,0.0031058,1,0.924,0.95,0,-0.076
0.029159,0.49003,0.0053441,0.0029877,1,0.926,0.95,0,-0.074
0.022917,0.477,0.0050832,0.0028696,1,0.928,0.95,0,-0.072
0.016676,0.46396,0.0048223,0.0027516,1,0.93,0.95,0,-0.07
0.010434,0.45093,0.0045613,0.0026335,1,0.932,0.95,0,-0.068
0.0041929,0.43789,0.0043004,0.0025155,1,0.934,0.95,0,-0.066
-0.0020486,0.42486,0.0040395,0.0023974,1,0.936,0.95,0,-0.064
-0.0082901,0.41183,0.0037785,0.0022794,1,0.938,0.95,0,-0.062
-0.014532,0.39879,0.0035176,0.0021613,1,0.94,0.95,0,-0.06
-0.019124,0.38624,0.0029851,0.0023261,1,0.942,0.95,0,-0.058
-0.023717,0.37368,0.0024527,0.002491,1,0.944,0.95,0,-0.056
-0.02831,0.36113,0.0019202,0.0026558,1,0.946,0.95,0,-0.054
-0.032903,0.34858,0.0013878,0.0028207,1,0.948,0.95,0,-0.052
-0.037496,0.33602,0.00085535,0.0029855,1,0.95,0.95,0,-0.05
-0.042089,0.32347,0.00032291,0.0031503,1,0.952,0.95,0,-0.048
-0.046682,0.31091,-0.00020954,0.0033152,1,0.954,0.95,0,-0.046
-0.051275,0.29836,-0.00074199,0.00348,1,0.956,0.95,0,-0.044
-0.055868,0.28581,-0.0012744,0.0036449,1,0.958,0.95,0,-0.042
-0.060461,0.27325,-0.0018069,0.0038097,1,0.96,0.95,0,-0.04
-0.062107,0.26759,-0.0017794,0.003937,1,0.962,0.95,0,-0.038
-0.063754,0.26193,-0.001752,0.0040643,1,0.964,0.95,0,-0.036
-0.0654,0.25628,-0.0017245,0.0041916,1,0.966,0.95,0,-0.034
-0.067047,0.25062,-0.0016971,0.0043189,1,0.968,0.95,0,-0.032
-0.068693,0.24496,-0.0016696,0.0044462,1,0.97,0.95,0,-0.03
-0.07034,0.2393,-0.0016422,0.0045735,1,0.972,0.95,0,-0.028
-0.071987,0.23364,-0.0016147,0.0047008,1,0.974,0.95,0,-0.026
-0.073633,0.22798,-0.0015873,0.0048281,1,0.976,0.95,0,-0.024
-0.07528,0.22232,-0.0015598,0.0049554,1,0.978,0.95,0,-0.022
-0.076926,0.21667,-0.0015324,0.0050827,1,0.98,0.95,0,-0.02
-0.075128,0.22219,-0.0013873,0.0050163,1,0.982,0.95,0,-0.018
-0.073329,0.22771,-0.0012423,0.0049499,1,0.984,0.95,0,-0.016
-0.07153,0.23323,-0.0010973,0.0048834,1,0.986,0.95,0,-0.014
-0.069732,0.23876,-0.0009523,0.004817,1,0.988,0.95,0,-0.012
-0.067933,0.24428,-0.00080728,0.0047505,1,0.99,0.95,0,-0.01
-0.066134,0.2498,-0.00066227,0.0046841,1,0.992,0.95,0,-0.008
-0.064336,0.25532,-0.00051725,0.0046177,1,0.994,0.95,0,-0.006
-0.062537,0.26085,-0.00037224,0.0045512,1,0.996,0.95,0,-0.004
-0.060738,0.26637,-0.00022722,0.0044848,1,0.998,0.95,0,-0.002
-0.05894,0.27189,-8.2204e-05,0.0044183,1,1,0.95,0,0
-0.054276,0.28473,-0.0002212,0.0042866,1,1.002,0.95,0,0.002
-0.049613,0.29756,-0.00036019,0.0041548,1,1.004,0.95,0,0.004
-0.044949,0.3104,-0.00049919,0.004023,1,1.006,0.95,0,0.006
-0.040286,0.32323,-0.00063819,0.0038912,1,1.008,0.95,0,0.008
-0.035622,0.33607,-0.00077718,0.0037594,1,1.01,0.95,0,0.01
-0.030959,0.3489,-0.00091618,0.0036277,1,1.012,0.95,0,0.012
-0.026295,0.36174,-0.0010552,0.0034959,1,1.014,0.95,0,0.014
-0.021632,0.37457,-0.0011942,0.0033641,1,1.016,0.95,0,0.016
-0.016968,0.38741,-0.0013332,0.0032323,1,1.018,0.95,0,0.018
-0.012305,0.40024,-0.0014722,0.0031005,1,1.02,0.95,0,0.02
-0.0060004,0.41375,-0.0012441,0.0032017,1,1.022,0.95,0,0.022
0.00030396,0.42726,-0.0010161,0.0033029,1,1.024,0.95,0,0.024
0.0066084,0.44076,-0.00078809,0.0034041,1,1.026,0.95,0,0.026
0.012913,0.45427,-0.00056006,0.0035053,1,1.028,0.95,0,0.028
0.019217,0.46778,-0.00033204,0.0036065,1,1.03,0.95,0,0.03
0.025522,0.48128,-0.00010402,0.0037077,1,1.032,0.95,0,0.032
0.031826,0.49479,0.00012401,0.0038089,1,1.034,0.95,0,0.034
0.03813,0.50829,0.00035203,0.0039101,1,1.036,0.95,0,0.036
0.044435,0.5218,0.00058005,0.0040113,1,1.038,0.95,0,0.038
0.050739,0.53531,0.00080808,0.0041125,1,1.04,0.95,0,0.04
0.054314,0.5417,0.0011334,0.0042464,1,1.042,0.95,0,0.042
0.057889,0.54809,0.0014588,0.0043803,1,1.044,0.95,0,0.044
0.061464,0.55447,0.0017841,0.0045142,1,1.046,0.95,0,0.046
0.065039,0.56086,0.0021094,0.0046481,1,1.048,0.95,0,0.048
0.068614,0.56725,0.0024348,0.004782,1,1.05,0.95,0,0.05
0.072189,0.57364,0.0027601,0.0049159,1,1.052,0.95,0,0.052
0.075764,0.58003,0.0030855,0.0050498,1,1.054,0.95,0,0.054
0.079339,0.58642,0.0034108,0.0051837,1,1.056,0.95,0,0.056
0.082913,0.59281,0.0037361,0.0053176,1,1.058,0.95,0,0.058
0.086488,0.5992,0.0040615,0.0054516,1,1.06,0.95,0,0.06
0.083533,0.59368,0.004211,0.0052462,1,1.062,0.95,0,0.062
0.080577,0.58817,0.0043604,0.0050408,1,1.064,0.95,0,0.064
0.077621,0.58265,0.0045099,0.0048355,1,1.066,0.95,0,0.066
0.074666,0.57714,0.0046594,0.0046301,1,1.068,0.95,0,0.068
0.07171,0.57162,0.0048089,0.0044248,1,1.07,0.95,0,0.07
0.068755,0.56611,0.0049584,0.0042194,1,1.072,0.95,0,0.072
0.065799,0.56059,0.0051079,0.004014,1,1.074,0.95,0,0.074
0.062843,0.55508,0.0052573,0.0038087,1,1.076,0.95,0,0.076
0.059888,0.54956,0.0054068,0.0036033,1,1.078,0.95,0,0.078
0.056932,0.54405,0.0055563,0.003398,1,1.08,0.95,0,0.08
0.051087,0.53203,0.0053504,0.0032279,1,1.082,0.95,0,0.082
0.045241,0.52001,0.0051445,0.0030579,1,1.084,0.95,0,0.084
0.039396,0.50799,0.0049386,0.0028878,1,1.086,0.95,0,0.086
0.033551,0.49597,0.0047327,0.0027177,1,1.088,0.95,0,0.088
0.027705,0.48395,0.0045268,0.0025477,1,1.09,0.95,0,0.09
0.02186,0.47193,0.0043208,0.0023776,1,1.092,0.95,0,0.092
0.016015,0.45991,0.0041149,0.0022076,1,1.094,0.95,0,0.094
0.010169,0.44789,0.003909,0.0020375,1,1.096,0.95,0,0.096
0.0043238,0.43587,0.0037031,0.0018675,1,1.098,0.95,0,0.098
-0.0015216,0.42385,0.0034972,0.0016974,1,1.1,0.95,0,0.1
-0.0061044,0.41154,0.0029026,0.0018196,1,1.102,0.95,0,0.102
-0.010687,0.39922,0.002308,0.0019418,1,1.104,0.95,0,0.104
-0.01527,0.3869,0.0017134,0.002064,1,1.106,0.95,0,0.106
-0.019853,0.37458,0.0011188,0.0021862,1,1.108,0.95,0,0.108
-0.024436,0.36226,0.00052426,0.0023084,1,1.11,0.95,0,0.11
-0.029018,0.34994,-7.0333e-05,0.0024306,1,1.112,0.95,0,0.112
-0.033601,0.33762,-0.00066492,0.0025528,1,1.114,0.95,0,0.114
-0.038184,0.3253,-0.0012595,0.002675,1,1.116,0.95,0,0.116
-0.042767,0.31298,-0.0018541,0.0027972,1,1.118,0.95,0,0.118
-0.04735,0.30066,-0.0024487,0.0029194,1,1.12,0.95,0,0.12
-0.049973,0.29188,-0.0024221,0.0030976,1,1.122,0.95,0,0.122
-0.052596,0.2831,-0.0023956,0.0032759,1,1.124,0.95,0,0.124
-0.05522,0.27432,-0.002369,0.0034542,1,1.126,0.95,0,0.126
-0.057843,0.26554,-0.0023424,0.0036324,1,1.128,0.95,0,0.128
-0.060467,0.25676,-0.0023159,0.0038107,1,1.13,0.95,0,0.13
-0.06309,0.24799,-0.0022893,0.003989,1,1.132,0.95,0,0.132
-0.065714,0.23921,-0.0022627,0.0041672,1,1.134,0.95,0,0.134
-0.068337,0.23043,-0.0022362,0.0043455,1,1.136,0.95,0,0.136
-0.070961,0.22165,-0.0022096,0.0045237,1,1.138,0.95,0,0.138
-0.073584,0.21287,-0.002183,0.004702,1,1.14,0.95,0,0.14
-0.073433,0.21314,-0.0019654,0.0047237,1,1.142,0.95,0,0.142
-0.073281,0.2134,-0.0017478,0.0047454,1,1.144,0.95,0,0.144
-0.07313,0.21367,-0.0015302,0.004767,1,1.146,0.95,0,0.146
-0.072978,0.21394,-0.0013126,0.0047887,1,1.148,0.95,0,0.148
-0.072826,0.2142,-0.001095,0.0048104,1,1.15,0.95,0,0.15
-0.072675,0.21447,-0.00087739,0.0048321,1,1.152,0.95,0,0.152
-0.072523,0.21473,-0.00065978,0.0048538,1,1.154,0.95,0,0.154
-0.072372,0.215,-0.00044218,0.0048755,1,1.156,0.95,0,0.156
-0.07222,0.21527,-0.00022457,0.0048971,1,1.158,0.95,0,0.158
-0.072069,0.21553,-6.9597e-06,0.0049188,1,1.16,0.95,0,0.16
-0.069258,0.22466,0.00017088,0.0047769,1,1.162,0.95,0,0.162
-0.066447,0.23378,0.00034871,0.0046349,1,1.164,0.95,0,0.164
-0.063635,0.2429,0.00052655,0.004493,1,1.166,0.95,0,0.166
-0.060824,0.25202,0.00070438,0.0043511,1,1.168,0.95,0,0.168
-0.058013,0.26115,0.00088222,0.0042091,1,1.17,0.95,0,0.17
-0.055202,0.27027,0.0010601,0.0040672,1,1.172,0.95,0,0.172
-0.052391,0.27939,0.0012379,0.0039253,1,1.174,0.95,0,0.174
-0.04958,0.28851,0.0014157,0.0037833,1,1.176,0.95,0,0.176
-0.046769,0.29764,0.0015936,0.0036414,1,1.178,0.95,0,0.178
-0.043957,0.30676,0.0017714,0.0034994,1,1.18,0.95,0,0.18
-0.039308,0.31936,0.001495,0.0034024,1,1.182,0.95,0,0.182
-0.03466,0.33196,0.0012185,0.0033054,1,1.184,0.95,0,0.184
-0.030011,0.34456,0.00094212,0.0032084,1,1.186,0.95,0,0.186
-0.025362,0.35716,0.0006657,0.0031114,1,1.188,0.95,0,0.188
-0.020713,0.36976,0.00038927,0.0030144,1,1.19,0.95,0,0.19
-0.016064,0.38237,0.00011284,0.0029173,1,1.192,0.95,0,0.192
-0.011415,0.39497,-0.00016358,0.0028203,1,1.194,0.95,0,0.194
-0.0067656,0.40757,-0.00044001,0.0027233,1,1.196,0.95,0,0.196
-0.0021166,0.42017,-0.00071643,0.0026263,1,1.198,0.95,0,0.198
0.0025323,0.43277,-0.00099286,0.0025293,1,1.2,0.95,0,0.2
0.0083766,0.44492,-0.00084757,0.0026872,1,1.202,0.95,0,0.202
0.014221,0.45706,-0.00070229,0.0028451,1,1.204,0.95,0,0.204
0.020065,0.46921,-0.00055701,0.003003,1,1.206,0.95,0,0.206
0.025909,0.48135,-0.00041172,0.0031609,1,1.208,0.95,0,0.208
0.031754,0.4935,-0.00026644,0.0033188,1,1.21,0.95,0,0.21
0.037598,0.50565,-0.00012115,0.0034767,1,1.212,0.95,0,0.212
0.043442,0.51779,2.4133e-05,0.0036346,1,1.214,0.95,0,0.214
0.049287,0.52994,0.00016942,0.0037925,1,1.216,0.95,0,0.216
0.055131,0.54208,0.0003147,0.0039504,1,1.218,0.95,0,0.218
0.060975,0.55423,0.00045999,0.0041083,1,1.22,0.95,0,0.22
0.063723,0.55915,0.00073218,0.0042358,1,1.222,0.95,0,0.222
0.066471,0.56406,0.0010044,0.0043634,1,1.224,0.95,0,0.224
0.069219,0.56898,0.0012766,0.0044909,1,1.226,0.95,0,0.226
0.071967,0.57389,0.0015487,0.0046184,1,1.228,0.95,0,0.228
0.074715,0.57881,0.0018209,0.004746,1,1.23,0.95,0,0.23
0.077462,0.58372,0.0020931,0.0048735,1,1.232,0.95,0,0.232
0.08021,0.58864,0.0023653,0.0050011,1,1.234,0.95,0,0.234
0.082958,0.59355,0.0026375,0.0051286,1,1.236,0.95,0,0.236
0.085706,0.59847,0.0029097,0.0052561,1,1.238,0.95,0,0.238
0.088454,0.60338,0.0031819,0.0053837,1,1.24,0.95,0,0.24
0.084945,0.59691,0.0033038,0.0051632,1,1.242,0.95,0,0.242
0.081436,0.59044,0.0034257,0.0049427,1,1.244,0.95,0,0.244
0.077927,0.58397,0.0035476,0.0047222,1,1.246,0.95,0,0.246
0.074418,0.5775,0.0036696,0.0045018,1,1.248,0.95,0,0.248
0.070909,0.57103,0.0037915,0.0042813,1,1.25,0.95,0,0.25
0.0674,0.56456,0.0039134,0.0040608,1,1.252,0.95,0,0.252
0.063891,0.55809,0.0040353,0.0038403,1,1.254,0.95,0,0.254
0.060382,0.55162,0.0041573,0.0036199,1,1.256,0.95,0,0.256
0.056873,0.54515,0.0042792,0.0033994,1,1.258,0.95,0,0.258
0.053364,0.53868,0.0044011,0.0031789,1,1.26,0.95,0,0.26
0.04775,0.52674,0.0041971,0.0030268,1,1.262,0.95,0,0.262
0.042137,0.51479,0.0039932,0.0028747,1,1.264,0.95,0,0.264
0.036524,0.50285,0.0037892,0.0027226,1,1.266,0.95,0,0.266
0.030911,0.49091,0.0035852,0.0025705,1,1.268,0.95,0,0.268
0.025297,0.47897,0.0033812,0.0024184,1,1.27,0.95,0,0.27
0.019684,0.46702,0.0031773,0.0022663,1,1.272,0.95,0,0.272
0.014071,0.45508,0.0029733,0.0021142,1,1.274,0.95,0,0.274
0.0084576,0.44314,0.0027693,0.0019621,1,1.276,0.95,0,0.276
0.0028443,0.4312,0.0025654,0.00181,1,1.278,0.95,0,0.278
-0.0027689,0.41925,0.0023614,0.0016579,1,1.28,0.95,0,0.28
-0.0070398,0.40732,0.0018225,0.0017794,1,1.282,0.95,0,0.282
-0.011311,0.3954,0.0012835,0.0019009,1,1.284,0.95,0,0.284
-0.015581,0.38347,0.00074459,0.0020224,1,1.286,0.95,0,0.286
-0.019852,0.37154,0.00020567,0.0021438,1,1.288,0.95,0,0.288
-0.024123,0.35961,-0.00033326,0.0022653,1,1.29,0.95,0,0.29
-0.028394,0.34768,-0.0008722,0.0023868,1,1.292,0.95,0,0.292
-0.032665,0.33575,-0.0014111,0.0025083,1,1.294,0.95,0,0.294
-0.036936,0.32382,-0.0019501,0.0026298,1,1.296,0.95,0,0.296
-0.041206,0.31189,-0.002489,0.0027513,1,1.298,0.95,0,0.298
-0.045477,0.29996,-0.0030279,0.0028727,1,1.3,0.95,0,0.3
-0.048092,0.29102,-0.0029389,0.0030512,1,1.302,0.95,0,0.302
-0.050707,0.28207,-0.0028498,0.0032296,1,1.304,0.95,0,0.304
-0.053322,0.27313,-0.0027607,0.0034081,1,1.306,0.95,0,0.306
-0.055937,0.26419,-0.0026717,0.0035866,1,1.308,0.95,0,0.308
-0.058552,0.25524,-0.0025826,0.003765,1,1.31,0.95,0,0.31
-0.061167,0.2463,-0.0024936,0.0039435,1,1.312,0.95,0,0.312
-0.063782,0.23736,-0.0024045,0.0041219,1,1.314,0.95,0,0.314
-0.066397,0.22842,-0.0023154,0.0043004,1,1.316,0.95,0,0.316
-0.069012,0.21947,-0.0022264,0.0044788,1,1.318,0.95,0,0.318
-0.071627,0.21053,-0.0021373,0.0046573,1,1.32,0.95,0,0.32
-0.071762,0.20982,-0.0019001,0.0046932,1,1.322,0.95,0,0.322
-0.071897,0.20911,-0.0016628,0.0047292,1,1.324,0.95,0,0.324
-0.072031,0.2084,-0.0014255,0.0047652,1,1.326,0.95,0,0.326
-0.072166,0.20769,-0.0011883,0.0048011,1,1.328,0.95,0,0.328
-0.072301,0.20697,-0.00095103,0.0048371,1,1.33,0.95,0,0.33
-0.072436,0.20626,-0.00071377,0.004873,1,1.332,0.95,0,0.332
-0.072571,0.20555,-0.00047652,0.004909,1,1.334,0.95,0,0.334
-0.072706,0.20484,-0.00023926,0.0049449,1,1.336,0.95,0,0.336
-0.07284,0.20413,-1.9992e-06,0.0049809,1,1.338,0.95,0,0.338
-0.072975,0.20342,0.00023526,0.0050168,1,1.34,0.95,0,0.34
-0.070537,0.21159,0.00045843,0.0048821,1,1.342,0.95,0,0.342
-0.068099,0.21975,0.0006816,0.0047474,1,1.344,0.95,0,0.344
-0.065662,0.22792,0.00090477,0.0046128,1,1.346,0.95,0,0.346
-0.063224,0.23609,0.0011279,0.0044781,1,1.348,0.95,0,0.348
-0.060786,0.24426,0.0013511,0.0043434,1,1.35,0.95,0,0.35
-0.058348,0.25242,0.0015743,0.0042087,1,1.352,0.95,0,0.352
-0.05591,0.26059,0.0017975,0.004074,1,1.354,0.95,0,0.354
-0.053472,0.26876,0.0020206,0.0039393,1,1.356,0.95,0,0.356
-0.051035,0.27693,0.0022438,0.0038046,1,1.358,0.95,0,0.358
-0.048597,0.2851,0.002467,0.0036699,1,1.36,0.95,0,0.36
-0.044336,0.29726,0.0021764,0.0035465,1,1.362,0.95,0,0.362
-0.040075,0.30943,0.0018858,0.0034232,1,1.364,0.95,0,0.364
-0.035814,0.3216,0.0015953,0.0032998,1,1.366,0.95,0,0.366
-0.031553,0.33377,0.0013047,0.0031764,1,1.368,0.95,0,0.368
-0.027292,0.34594,0.0010141,0.0030531,1,1.37,0.95,0,0.37
-0.023031,0.35811,0.00072354,0.0029297,1,1.372,0.95,0,0.372
-0.01877,0.37028,0.00043297,0.0028063,1,1.374,0.95,0,0.374
-0.014509,0.38245,0.0001424,0.0026829,1,1.376,0.95,0,0.376
-0.010249,0.39462,-0.00014817,0.0025596,1,1.378,0.95,0,0.378
-0.0059876,0.40679,-0.00043874,0.0024362,1,1.38,0.95,0,0.38
-0.0002607,0.41935,-0.00037691,0.0025577,1,1.382,0.95,0,0.382
0.0054662,0.43192,-0.00031509,0.0026792,1,1.384,0.95,0,0.384
0.011193,0.44448,-0.00025327,0.0028008,1,1.386,0.95,0,0.386
0.01692,0.45705,-0.00019144,0.0029223,1,1.388,0.95,0,0.388
0.022647,0.46962,-0.00012962,0.0030438,1,1.39,0.95,0,0.39
0.028374,0.48218,-6.7793e-05,0.0031653,1,1.392,0.95,0,0.392
0.0341,0.49475,-5.9687e-06,0.0032869,1,1.394,0.95,0,0.394
0.039827,0.50731,5.5856e-05,0.0034084,1,1.396,0.95,0,0.396
